GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No vehicle available,Margin of Error; Total: - No vehicle available,Estimate; Total: - 1 vehicle available,Margin of Error; Total: - 1 vehicle available,Estimate; Total: - 2 vehicles available,Margin of Error; Total: - 2 vehicles available,Estimate; Total: - 3 vehicles available,Margin of Error; Total: - 3 vehicles available,Estimate; Total: - 4 or more vehicles available,Margin of Error; Total: - 4 or more vehicles available,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No vehicle available,Margin of Error; Total: - 1-person household: - No vehicle available,Estimate; Total: - 1-person household: - 1 vehicle available,Margin of Error; Total: - 1-person household: - 1 vehicle available,Estimate; Total: - 1-person household: - 2 vehicles available,Margin of Error; Total: - 1-person household: - 2 vehicles available,Estimate; Total: - 1-person household: - 3 vehicles available,Margin of Error; Total: - 1-person household: - 3 vehicles available,Estimate; Total: - 1-person household: - 4 or more vehicles available,Margin of Error; Total: - 1-person household: - 4 or more vehicles available,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No vehicle available,Margin of Error; Total: - 2-person household: - No vehicle available,Estimate; Total: - 2-person household: - 1 vehicle available,Margin of Error; Total: - 2-person household: - 1 vehicle available,Estimate; Total: - 2-person household: - 2 vehicles available,Margin of Error; Total: - 2-person household: - 2 vehicles available,Estimate; Total: - 2-person household: - 3 vehicles available,Margin of Error; Total: - 2-person household: - 3 vehicles available,Estimate; Total: - 2-person household: - 4 or more vehicles available,Margin of Error; Total: - 2-person household: - 4 or more vehicles available,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No vehicle available,Margin of Error; Total: - 3-person household: - No vehicle available,Estimate; Total: - 3-person household: - 1 vehicle available,Margin of Error; Total: - 3-person household: - 1 vehicle available,Estimate; Total: - 3-person household: - 2 vehicles available,Margin of Error; Total: - 3-person household: - 2 vehicles available,Estimate; Total: - 3-person household: - 3 vehicles available,Margin of Error; Total: - 3-person household: - 3 vehicles available,Estimate; Total: - 3-person household: - 4 or more vehicles available,Margin of Error; Total: - 3-person household: - 4 or more vehicles available,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No vehicle available,Margin of Error; Total: - 4-or-more-person household: - No vehicle available,Estimate; Total: - 4-or-more-person household: - 1 vehicle available,Margin of Error; Total: - 4-or-more-person household: - 1 vehicle available,Estimate; Total: - 4-or-more-person household: - 2 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 2 vehicles available,Estimate; Total: - 4-or-more-person household: - 3 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 3 vehicles available,Estimate; Total: - 4-or-more-person household: - 4 or more vehicles available,Margin of Error; Total: - 4-or-more-person household: - 4 or more vehicles available
04000A0US37,37,North Carolina -- In metropolitan or micropolitan statistical area,3620977,8400,216761,2823,1166948,5941,1401383,7563,579511,5524,256374,3226,1019472,6135,133619,2636,677996,5581,165061,2845,31943,1301,10853,667,1278579,5581,45154,1483,266547,3205,676725,4650,216888,3395,73265,1675,585404,6280,19186,1037,117062,2411,234517,3916,155926,3020,58713,1619,737522,5447,18802,975,105343,2360,325080,4390,174754,2881,113543,2331
04000A0US38,38,North Dakota -- In metropolitan or micropolitan statistical area,228812,1274,12478,764,69124,1559,90474,1749,37266,1255,19470,831,71243,1598,9246,613,48026,1253,10823,680,2031,252,1117,215,81809,1417,1978,344,12146,805,48025,1209,14383,735,5277,436,32493,1251,492,139,4929,705,12636,870,10325,693,4111,477,43267,1102,762,243,4023,469,18990,743,10527,648,8965,631
04000A0US39,39,Ohio -- In metropolitan or micropolitan statistical area,4460572,9846,369774,3088,1495766,6456,1680228,9145,634670,4988,280134,2284,1346461,7022,237709,2717,897821,6137,168360,2544,30538,1300,12033,702,1553094,6302,69122,1643,343278,3868,858889,5551,217059,2294,64746,1395,671997,5337,29180,1139,134443,2523,263758,3320,183791,2872,60825,1517,889020,4180,33763,1164,120224,2602,389221,4004,203282,2628,142530,1826
04000A0US40,40,Oklahoma -- In metropolitan or micropolitan statistical area,1263438,2499,70976,1401,416501,2911,499647,3437,192848,2471,83466,1351,357182,2757,45521,1055,243428,2725,54799,1252,10044,569,3390,313,436631,3238,13752,660,94381,1727,241526,2655,65832,1357,21140,710,193978,2129,5738,514,38912,1168,80455,1411,51945,1321,16928,612,275647,2090,5965,400,39780,1103,122867,1839,65027,1236,42008,989
04000A0US41,41,Oregon -- In metropolitan or micropolitan statistical area,1531352,4089,117992,2169,494451,3873,577260,4947,234326,2987,107323,2088,423308,3488,79599,1708,271065,3260,57023,1400,11123,639,4498,493,560714,3967,23370,1082,132993,2177,288966,2977,87682,1884,27703,1049,228410,3436,8310,680,47090,1587,92256,2426,58251,1580,22503,994,318920,2828,6713,659,43303,1605,139015,2394,77270,1889,52619,1621
04000A0US42,42,Pennsylvania -- In metropolitan or micropolitan statistical area,4858027,9835,543885,4418,1659419,6627,1767160,8421,625229,5462,262334,2711,1442972,6526,330687,4270,935183,5364,145828,2390,22431,1039,8843,503,1681140,6291,108730,2023,420853,3924,897632,5312,198798,2573,55127,1362,750368,5982,47183,1612,153362,2557,294148,3821,196740,2831,58935,1301,983547,4537,57285,1698,150021,2726,429552,4201,207260,2801,139429,2218
04000A0US44,44,Rhode Island -- In metropolitan or micropolitan statistical area,412028,1756,39859,1238,150934,2322,151539,2272,49133,1336,20563,924,126011,1945,26512,1005,86276,1913,10960,757,1616,277,647,165,136398,2042,7016,689,36019,1254,77102,1532,12950,649,3311,386,67102,1774,3358,448,15082,777,27057,1167,17586,877,4019,389,82517,1612,2973,416,13557,812,36420,1406,16981,879,12586,803
04000A0US45,45,South Carolina -- In metropolitan or micropolitan statistical area,1754126,5437,110552,2170,585744,4858,680751,4950,264636,3484,112443,2351,497313,4032,66641,1974,331459,3811,79643,2088,14434,956,5136,610,634306,4308,23743,971,142466,2930,342647,3238,95744,1858,29706,1085,283137,3800,10348,753,59496,1916,112553,2342,74592,1980,26148,1166,339370,3518,9820,717,52323,1725,145908,2690,79866,2142,51453,1633
04000A0US46,46,South Dakota -- In metropolitan or micropolitan statistical area,257237,1306,12870,717,75144,1368,97159,1718,47186,1076,24878,867,77520,1477,9170,580,50431,1151,13610,788,3004,359,1305,220,93005,1595,2288,363,14312,835,50179,1246,18987,719,7239,452,34566,1017,521,131,5787,559,12331,660,10888,638,5039,387,52146,1222,891,247,4614,442,21039,903,14307,697,11295,649
04000A0US47,47,Tennessee -- In metropolitan or micropolitan statistical area,2304128,5647,138695,2154,745470,4973,880823,6175,368778,4299,170362,2943,648177,4629,87443,1723,434530,4020,100436,2276,19616,993,6152,501,814901,5748,27629,1137,172169,2952,438145,4442,134827,2160,42131,1409,373489,4159,12017,814,72905,1972,145790,2768,103211,2105,39566,1331,467561,3460,11606,677,65866,1828,196452,3066,111124,2549,82513,2222
04000A0US48,48,Texas -- In metropolitan or micropolitan statistical area,8937452,16721,492022,4276,2993923,10650,3605209,15093,1312213,9547,534085,4864,2219885,9571,288165,3278,1599551,9061,274288,4127,43801,1790,14080,879,2775396,10165,102286,2338,690626,5759,1581255,9246,322968,4078,78261,2095,1491535,10567,48164,1653,326508,4640,644459,7226,378981,4363,93423,1989,2450636,10550,53407,1663,377238,5474,1105207,8098,566463,5828,348321,3879
04000A0US49,49,Utah -- In metropolitan or micropolitan statistical area,891629,2384,37736,1184,224208,2845,373268,3070,167752,2086,88665,1886,170140,2284,23072,870,113381,2020,26237,1009,5335,458,2115,286,273378,2551,7727,608,55420,1441,156200,2345,41829,953,12202,678,139213,2243,2863,367,25400,1078,56331,1645,40920,1102,13699,728,308898,2440,4074,424,30007,1207,134500,2073,79668,1420,60649,1594
04000A0US50,50,Vermont -- In metropolitan or micropolitan statistical area,190782,938,13157,678,64267,1240,78331,1219,25315,710,9712,565,55699,1283,9226,537,38666,976,6299,532,1096,187,412,97,75174,1203,2635,366,16087,732,44323,1039,9529,461,2600,236,26413,907,787,196,4851,483,11672,667,7144,451,1959,241,33496,755,509,172,4663,417,16037,637,7546,426,4741,446
04000A0US51,51,Virginia -- In metropolitan or micropolitan statistical area,2797051,7244,173728,2755,858103,5347,1074887,6939,465397,4867,224936,2689,742168,4966,102865,2274,499160,4335,110542,1990,21604,1009,7997,689,942710,4181,35653,1428,196824,3263,494992,4398,160767,2709,54474,1371,469164,4839,18017,1024,82765,2223,186460,3241,129801,2451,52121,1421,643009,4110,17193,967,79354,1989,282893,3305,153225,2730,110344,1644
04000A0US53,53,Washington -- In metropolitan or micropolitan statistical area,2689666,6114,187908,2841,809450,5420,1024844,6585,442129,4028,225335,3373,726991,5743,128817,2426,457415,4564,108211,2456,22689,1159,9859,775,947085,5277,37412,1368,206437,3211,488560,4381,158577,2383,56099,1455,415359,4991,11174,744,76528,2109,167843,3048,112459,2280,47355,1632,600231,3870,10505,803,69070,2076,260230,3415,148404,2465,112022,2239
04000A0US54,54,West Virginia -- In metropolitan or micropolitan statistical area,575868,2349,49856,1479,203265,2589,216113,2910,76157,1590,30477,1067,171348,2392,32052,1152,111758,2104,22709,1003,3628,384,1201,250,210499,2153,10488,758,52218,1396,110238,2062,29321,1065,8234,630,91459,1873,4236,527,21249,1014,37728,1342,21258,1015,6988,511,102562,1695,3080,373,18040,1048,45438,1496,21950,887,14054,729
04000A0US55,55,Wisconsin -- In metropolitan or micropolitan statistical area,2023274,3899,143508,1856,656716,4385,816537,4493,288079,2611,118434,1828,587000,4139,96488,1647,405666,3366,68813,1340,11492,662,4541,310,737468,4357,26028,985,151118,2564,432901,3210,100018,1779,27403,779,287765,3221,10231,666,53034,1684,118152,2352,80846,1733,25502,779,411041,3363,10761,648,46898,1348,196671,2457,95723,1596,60988,1401
04000A0US56,56,Wyoming -- In metropolitan or micropolitan statistical area,166094,1380,6756,575,45903,1261,62485,1459,32672,814,18278,768,47044,1451,4842,497,28968,1121,9282,714,2675,349,1277,254,60919,1298,1282,262,9398,673,30526,1054,13649,630,6064,431,23339,1021,316,125,3877,513,8138,606,7116,526,3892,446,34792,1096,316,101,3660,531,14539,820,9232,531,7045,559
04000A0US72,72,Puerto Rico -- In metropolitan or micropolitan statistical area,1214584,3513,203197,2610,521644,4175,351589,3354,102081,2118,36073,1391,324436,3401,112952,1950,186317,2650,21531,932,2873,412,763,175,384972,3856,51289,1483,176946,2412,133829,2368,18924,1012,3984,397,241384,3364,21776,1275,87602,2040,90470,2035,34747,1247,6789,633,263792,3237,17180,791,70779,2017,105759,2134,45537,1575,24537,1252
04000C0US01,01,Alabama -- In metropolitan statistical area,1416280,4087,85443,2063,465052,4097,532888,4734,226610,3031,106287,2173,411704,3429,53309,1673,273648,3410,66935,1909,13313,728,4499,442,493952,3726,17768,981,105098,2229,261218,3382,83556,1968,26312,1102,231925,3376,8252,654,46280,1680,88526,2341,63463,1688,25404,1239,278699,3421,6114,587,40026,1364,116209,2361,66278,1708,50072,1419
04000C0US02,02,Alaska -- In metropolitan statistical area,173021,1176,9147,601,50378,1349,70504,1438,28608,963,14384,556,42977,1322,5629,494,26131,1028,8733,785,1600,292,884,212,58446,1233,2054,296,12420,617,31371,1001,9322,584,3279,365,29231,1139,791,199,5472,547,11976,720,7568,605,3424,377,42367,1148,673,172,6355,564,18424,884,10118,609,6797,415
04000C0US04,04,Arizona -- In metropolitan statistical area,2368239,6380,151685,2406,871385,4466,907065,5853,311530,3720,126574,2121,649574,4612,91980,1768,459616,3958,78895,1955,14010,771,5073,518,839533,4862,30764,1227,249342,3195,444537,4274,89843,1751,25047,1046,335968,4014,12570,933,74239,2014,142879,2852,84208,1982,22072,964,543164,3769,16371,901,88188,1918,240754,3214,123469,2561,74382,1506
04000C0US05,05,Arkansas -- In metropolitan statistical area,700094,2833,42394,1317,238520,2725,275424,2766,103153,2063,40603,1453,196928,2823,26823,1060,134809,2426,29417,1120,4360,506,1519,279,243693,2656,8148,648,55125,1632,135445,2135,35869,1151,9106,576,112874,2431,3570,524,24607,1194,46038,1524,30063,1194,8596,641,146599,2005,3853,455,23979,1135,64524,1527,32861,1198,21382,978
04000C0US06,06,California -- In metropolitan statistical area,12560908,18027,935568,5734,3926376,11302,4691539,16629,1968175,9905,1039250,6083,2976990,9929,532973,4920,1998805,8148,358369,3894,63484,1723,23359,1040,3764622,11283,208594,3125,976855,7705,1994188,8721,455722,3904,129263,2420,2102589,13404,84080,1762,437935,4818,859653,8295,554303,5806,166618,2692,3716707,11261,109921,2607,512781,5066,1479329,8579,894666,6540,720010,5244
04000C0US08,08,Colorado -- In metropolitan statistical area,1815024,3537,97765,1800,548669,3810,735739,4345,295732,3246,137119,2262,491498,3871,65196,1538,337027,3183,69994,2002,14160,826,5121,406,633792,3559,18836,997,119923,2149,363836,3055,99166,1767,32031,1299,279988,3685,6659,624,48999,1751,116677,2670,80018,1845,27635,1054,409746,3014,7074,574,42720,1528,185232,2545,102388,2005,72332,1578
04000C0US09,09,Connecticut -- In metropolitan statistical area,1287150,3392,118181,2364,421027,3798,482327,4024,186887,2473,78728,1552,363392,2903,72495,1750,244078,2520,38290,1466,6234,558,2295,363,432050,3205,22668,1230,99819,1941,237544,2634,56918,1358,15101,804,210097,2741,11191,763,41431,1469,81499,2094,58288,1383,17688,847,281611,2368,11827,783,35699,1359,124994,2030,65447,1540,43644,1294
04000C0US10,10,Delaware -- In metropolitan statistical area,352357,1633,21760,907,119663,1891,139831,1945,49725,1382,21378,943,94661,1683,12853,758,66808,1574,12189,845,1929,336,882,214,128496,1833,4601,460,30180,1182,73634,1572,15541,689,4540,411,54862,1408,1948,308,12004,981,21555,919,14666,821,4689,545,74338,1308,2358,285,10671,679,32453,913,17589,864,11267,687
04000C0US11,11,District of Columbia -- In metropolitan statistical area,277985,1316,99368,1475,122412,1737,45787,1172,7879,517,2539,320,121126,1825,58744,1299,57655,1555,3944,341,584,183,199,95,84873,1666,23975,951,37737,1194,20917,831,1858,241,386,117,34361,1190,8729,615,14377,773,8679,587,2204,256,372,110,37625,1041,7920,558,12643,682,12247,638,3233,341,1582,267
04000C0US12,12,Florida -- In metropolitan statistical area,7263623,23108,484361,5187,2956999,9625,2778718,14205,785072,7350,258473,3492,2087035,9372,299045,3628,1559811,8133,194645,3209,25800,1192,7734,659,2680193,10180,103214,2645,901079,6528,1440918,7741,195691,3114,39291,1267,1096792,9485,38996,1435,259995,3998,493425,6038,259176,3927,45200,1422,1399603,9707,43106,1297,236114,4237,649730,7120,304405,4241,166248,2841
04000C0US13,13,Georgia -- In metropolitan statistical area,3014918,7111,194345,2985,1004757,6318,1167436,7966,450208,5167,198172,3626,808430,6015,108208,2192,553313,5297,117308,2770,21450,1037,8151,721,973231,6184,40775,1873,224885,3809,525980,5034,140135,2580,41456,1459,510028,5775,21376,974,111623,2661,207491,3691,128026,2550,41512,1554,723229,4673,23986,1442,114936,2379,316657,4008,160597,3465,107053,2550
04000C0US15,15,Hawaii -- In metropolitan statistical area,365885,1676,33483,1010,123583,1858,130271,1829,47077,1380,31471,960,86030,1735,20666,828,54861,1409,8916,588,1191,246,396,122,111186,1814,7495,574,38530,1383,53712,1287,9518,609,1931,254,62783,1467,2451,356,14459,695,27760,946,14310,765,3803,429,105886,1467,2871,337,15733,820,39883,1082,22058,869,25341,842
04000C0US16,16,Idaho -- In metropolitan statistical area,405466,1744,17184,870,119173,2461,158762,2544,73358,1874,36989,1256,107420,2216,11284,716,72501,2046,18345,978,3699,432,1591,280,141741,2122,3335,411,27569,1260,75283,1611,26635,846,8919,645,59056,1628,1199,276,9805,747,23662,1177,16784,1059,7606,625,97249,1705,1366,244,9298,818,41472,1277,26240,1297,18873,899
04000C0US17,17,Illinois -- In metropolitan statistical area,4220315,8113,480529,3662,1488201,6161,1533081,7689,512258,4366,206246,2606,1227140,6233,299574,2961,794731,5454,111171,2402,16126,865,5538,526,1334797,6693,101142,2033,381811,3852,700454,4283,123605,2171,27785,1045,653124,5764,38709,1029,152041,2512,266593,3539,158466,2647,37315,1075,1005254,5127,41104,1218,159618,2759,454863,4811,214061,3547,135608,2402
04000C0US18,18,Indiana -- In metropolitan statistical area,1970098,5867,132371,2213,656651,4868,763026,5941,290007,3569,128043,2138,567806,4285,83444,1811,386455,4218,77944,1730,13961,797,6002,624,678092,4146,25731,1072,149855,2761,374369,3469,98101,1808,30036,1246,298704,3688,10529,744,60243,1741,119168,2512,80760,2037,28004,986,425496,3296,12667,830,60098,1667,191545,2674,97185,2230,64001,1601
04000C0US19,19,Iowa -- In metropolitan statistical area,722987,2135,41624,1158,225475,2589,288906,2761,115559,1628,51423,1326,204729,2312,28247,830,141443,2207,27608,876,4843,412,2588,368,259700,2366,7707,615,47415,1245,150509,2021,41822,1189,12247,643,105078,1974,2753,355,19167,1095,41770,1392,30566,1148,10822,581,153480,1534,2917,387,17450,1000,69019,1377,38328,1063,25766,962
04000C0US20,20,Kansas -- In metropolitan statistical area,750281,2673,41199,1335,229164,2369,303386,3395,118863,1816,57669,1600,213829,2399,29421,1087,146684,1998,29992,1150,5473,424,2259,284,256408,2719,6508,548,45993,1188,149933,2396,40144,1104,13830,787,110833,2009,2322,312,18997,961,44844,1400,32318,1068,12352,634,169211,1988,2948,357,17490,887,78617,1449,40928,1245,29228,1145
04000C0US21,21,Kentucky -- In metropolitan statistical area,1006606,3107,74822,1742,336760,3053,389939,3374,142934,2144,62151,1665,286168,3023,47789,1391,193210,2537,36957,1482,5903,520,2309,362,351821,2691,13983,887,78939,2012,193575,2589,50431,1397,14893,779,159927,2749,6264,616,33612,1460,65940,1684,40278,1089,13833,668,208690,2495,6786,477,30999,1309,93467,2127,46322,1437,31116,1130
04000C0US22,22,Louisiana -- In metropolitan statistical area,1458066,4732,121999,2349,540410,4566,553422,4583,179795,3365,62440,1564,435157,4158,74888,1663,300291,3522,50527,1590,7410,767,2041,353,483021,4387,24309,1020,128548,2371,269708,3359,49348,1225,11108,730,243059,3877,11355,718,58795,1879,100769,2633,59510,2060,12630,774,296829,3210,11447,876,52776,1752,132418,2438,63527,1797,36661,1162
04000C0US23,23,Maine -- In metropolitan statistical area,325052,1776,24288,811,108487,1807,131231,2105,43381,1105,17665,791,93006,1736,17210,716,64120,1497,9572,678,1509,274,595,183,125434,1857,4006,459,28402,1087,72873,1545,16005,770,4148,367,48743,1359,1547,295,9233,636,20850,991,13363,668,3750,392,57869,1216,1525,300,6732,651,27936,1092,12504,624,9172,517
04000C0US24,24,Maryland -- In metropolitan statistical area,2120189,4767,193072,2998,688614,4849,783581,6240,308312,2965,146610,2463,571720,4903,110918,2470,375781,4045,68650,1783,12140,767,4231,411,676916,4487,39184,1261,164849,2452,354060,3673,91883,1910,26940,1043,361678,4046,20055,1039,73872,1873,143623,2465,91880,1928,32248,1038,509875,3213,22915,984,74112,1899,217248,3151,112409,1834,83191,1870
04000C0US25,25,Massachusetts -- In metropolitan statistical area,2545303,4829,317892,3082,907738,4505,921805,5768,285374,3459,112494,2055,723252,4929,188898,2495,476021,4239,48806,1499,6730,516,2797,349,836822,4495,69910,1681,243291,2957,442870,3432,66352,1937,14399,749,423830,4501,31287,1479,98865,2212,169687,2820,102810,2170,21181,908,561399,3818,27797,1068,89561,2043,260442,3110,109482,2146,74117,1658
04000C0US26,26,Michigan -- In metropolitan statistical area,3168158,6776,261381,2818,1093936,4757,1213598,6172,419269,3987,179974,2043,928876,4576,168273,2203,633589,4151,103218,1894,17254,880,6542,421,1073989,4828,50817,1580,257520,3101,609005,4171,123852,1839,32795,986,483233,4181,19303,919,100649,2263,195739,2959,131118,2252,36424,1067,682060,3746,22988,976,102178,2083,305636,3157,147045,2216,104213,1729
04000C0US27,27,Minnesota -- In metropolitan statistical area,1647920,3027,120275,2182,499412,3281,675384,3755,247165,2092,105684,1602,464266,3388,84085,1972,315517,2663,51681,1399,9102,541,3881,337,567768,3241,19525,1085,106369,1846,341960,3029,79098,1391,20816,667,242451,2425,7699,569,39656,1269,101007,1817,72072,1447,22017,777,373435,2430,8966,645,37870,1277,180736,2338,86893,1501,58970,1277
04000C0US28,28,Mississippi -- In metropolitan statistical area,504057,2581,27207,1155,165210,2767,194438,3042,80438,2036,36764,1426,134831,2822,16885,985,89638,2182,22408,1152,4351,627,1549,312,171158,2337,5345,465,39953,1450,90904,1786,26069,1314,8887,704,84774,2361,2324,394,18525,1015,32665,1554,23537,1276,7723,655,113294,1897,2653,387,17094,856,48461,1623,26481,1420,18605,988
04000C0US29,29,Missouri -- In metropolitan statistical area,1788782,4459,129801,1632,601396,4283,685572,4963,259724,3006,112289,1865,530677,4122,85020,1395,365474,3726,65050,1532,11113,669,4020,445,616634,4331,24384,1395,133303,2459,347434,3511,87701,1615,23812,1012,274099,3388,10131,818,53599,1719,110727,2549,75436,1946,24206,1089,367372,3481,10266,680,49020,1914,162361,2730,85474,2014,60251,1472
04000C0US30,30,Montana -- In metropolitan statistical area,151256,915,8402,572,45381,1179,56721,1475,27046,980,13706,704,46466,883,5931,479,29349,923,8437,487,1885,289,864,222,56248,1204,1676,292,9438,507,29327,1149,10888,678,4919,544,20891,975,323,115,3576,398,7686,680,6634,542,2672,310,27651,972,472,173,3018,393,11271,635,7639,544,5251,462
04000C0US31,31,Nebraska -- In metropolitan statistical area,473355,1272,28278,986,151315,2175,189698,2076,71318,1361,32746,863,134803,1742,20158,888,94787,1653,15794,742,2965,317,1099,202,160277,1822,4563,446,30864,1108,94926,1489,23449,835,6475,460,69443,1523,1569,271,13567,819,28142,1061,19842,700,6323,473,108832,1224,1988,319,12097,678,50836,1077,25062,880,18849,760
04000C0US32,32,Nevada -- In metropolitan statistical area,947200,3503,76196,1691,353781,2890,346201,3362,121215,2015,49807,1378,270333,3201,45658,1478,186184,2615,31038,1217,5425,506,2028,267,312483,3364,17087,881,94563,1868,160380,2347,31573,1114,8880,584,145343,2703,6031,467,35659,1369,61793,1802,33310,1047,8550,493,219041,2481,7420,625,37375,1270,92990,1826,50907,1448,30349,1141
04000C0US33,33,New Hampshire -- In metropolitan statistical area,326637,1456,15927,876,94094,1659,139668,2119,52241,1607,24707,1022,78930,1768,10529,758,57408,1574,9052,647,1361,249,580,132,119833,1932,2575,388,22095,1013,75141,1617,15851,726,4171,353,56512,1629,1563,310,8450,631,22459,938,18157,899,5883,568,71362,1163,1260,247,6141,579,33016,913,16872,815,14073,754
04000C0US34,34,New Jersey -- In metropolitan statistical area,3199111,7594,364966,3209,1096118,6467,1158192,6617,403671,3424,176164,2494,822446,5406,192103,2645,549066,4797,68410,1855,9648,651,3219,334,982815,5165,78601,1856,281769,3747,511521,3756,89985,1863,20939,991,566377,5109,42471,1412,128776,2173,221355,3524,138850,2430,34925,1191,827473,3965,51791,1509,136507,2436,356906,3538,165188,2553,117081,1889
04000C0US35,35,New Mexico -- In metropolitan statistical area,525789,2546,28807,1181,176113,2406,198927,2401,84571,1592,37371,1273,156932,2366,19373,1022,104904,1915,25381,935,5394,479,1880,288,180490,2529,5447,541,40055,1245,96452,1954,29464,1130,9072,657,78775,1860,2109,340,16292,915,31954,1287,20962,978,7458,499,109592,2084,1878,317,14862,944,45140,1621,28751,1107,18961,954
04000C0US36,36,New York -- In metropolitan statistical area,6755109,12318,2067052,8821,2204009,8467,1708352,8120,545374,4840,230322,2928,2010473,7684,956262,6336,918472,5771,112091,2186,17103,961,6545,480,2061850,9437,539676,5157,604026,4589,757893,4605,129085,2085,31170,1105,1094444,9106,262881,3727,299443,4495,314238,4181,176549,2626,41333,1409,1588342,7134,308233,3823,382068,3919,524130,4370,222637,2714,151274,2248
04000C0US37,37,North Carolina -- In metropolitan statistical area,3011415,7290,172042,2872,979813,5709,1180245,6813,476245,5129,203070,2612,846941,5960,106221,2419,574701,5327,132852,2658,24749,1222,8418,647,1053876,5355,35511,1374,221009,2729,567447,4169,173459,3120,56450,1561,489971,5964,15218,994,97495,2498,200278,3564,130786,2654,46194,1347,620627,4533,15092,950,86608,2179,279668,3854,147251,2537,92008,1951
04000C0US38,38,North Dakota -- In metropolitan statistical area,156804,924,9122,673,49373,1148,62006,1333,23935,1084,12368,612,48966,1264,6820,588,34313,979,6079,476,1043,188,711,183,55952,1377,1421,273,8578,644,33957,1060,9069,636,2927,348,23082,1160,392,130,3871,561,8870,754,7259,630,2690,436,28804,863,489,163,2611,393,13100,641,6564,560,6040,522
04000C0US39,39,Ohio -- In metropolitan statistical area,3706634,8084,316590,2976,1268902,5853,1398204,7573,505789,4479,217149,2362,1137770,5938,205705,2518,765074,5223,133726,2249,23655,1059,9610,615,1274436,5856,59173,1599,288302,3466,713613,4907,165419,2077,47929,1252,559394,4596,24744,1057,114455,2405,221727,3064,151709,2443,46759,1396,735034,3811,26968,1124,101071,2356,329138,3281,165006,2278,112851,1591
