GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0400000US23,23,Maine,554061,2330,348315,2465,272763,2424,205746,2093,6.4,0.2,3.4,0.2,1.2,0.1,12.6,0.5,5.7,0.2,2.6,0.2,1.4,0.1,11.6,0.5,10.8,0.3,6.8,0.3,4.5,0.2,18.4,0.6,10.6,0.3,9.3,0.3,7.6,0.3,13.6,0.6,13.8,0.3,12.9,0.4,11.7,0.4,15.2,0.6,19.2,0.4,21.1,0.4,21.8,0.5,15.0,0.5,12.9,0.3,16.2,0.4,18.6,0.5,6.4,0.3,12.8,0.3,17.1,0.4,20.3,0.5,4.7,0.3,4.1,0.1,5.7,0.2,6.9,0.2,1.1,0.1,3.7,0.1,4.9,0.2,6.0,0.3,1.4,0.2,53024,513,67340,598,77431,698,30185,427,70210,532,83796,804,94123,929,43782,979,27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
0400000US24,24,Maryland,2181093,4999,1460186,6925,1044302,7321,720907,5129,4.9,0.1,2.8,0.1,0.9,0.1,9.9,0.2,3.0,0.1,1.7,0.1,0.7,0.1,6.0,0.2,6.3,0.1,4.2,0.1,2.2,0.1,11.3,0.2,6.9,0.1,5.6,0.1,3.7,0.1,10.2,0.2,10.3,0.1,8.9,0.2,6.7,0.2,13.5,0.2,16.5,0.2,15.3,0.2,13.5,0.2,19.1,0.3,13.1,0.2,13.7,0.2,13.9,0.2,11.4,0.3,18.7,0.2,21.5,0.2,24.6,0.2,11.8,0.3,9.7,0.1,12.2,0.2,15.2,0.2,3.9,0.2,10.7,0.1,14.0,0.2,18.5,0.2,3.0,0.1,78916,380,95597,442,115030,523,48872,422,103845,430,120839,575,141719,687,64477,529,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
0400000US25,25,Massachusetts,2585715,5003,1647619,6366,1219185,7798,938096,4897,5.7,0.1,3.5,0.1,1.1,0.1,10.5,0.2,4.7,0.1,2.2,0.1,0.9,0.1,9.5,0.2,7.9,0.1,5.0,0.1,2.7,0.1,13.4,0.2,7.2,0.1,5.9,0.1,4.0,0.1,10.1,0.2,9.9,0.1,8.8,0.1,6.8,0.1,12.3,0.2,15.1,0.2,14.4,0.2,13.2,0.2,16.3,0.3,12.3,0.1,13.3,0.2,13.8,0.2,10.0,0.2,17.5,0.2,20.9,0.2,24.4,0.2,10.5,0.2,9.0,0.1,11.6,0.2,14.4,0.2,3.8,0.1,10.8,0.1,14.5,0.2,18.7,0.2,3.6,0.1,74167,380,94110,544,113415,533,42119,348,101858,435,121984,593,143200,723,62626,543,35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
0400000US26,26,Michigan,3888646,8344,2509610,7907,1846259,9712,1379036,5244,7.3,0.1,4.6,0.1,1.5,0.1,13.7,0.2,5.0,0.1,2.9,0.1,1.3,0.1,9.2,0.1,10.6,0.1,7.1,0.1,4.1,0.1,17.6,0.2,10.4,0.1,8.4,0.1,6.4,0.1,14.3,0.2,14.1,0.1,13.1,0.1,12.0,0.1,15.8,0.2,18.5,0.1,19.9,0.1,20.8,0.2,15.3,0.2,12.2,0.1,14.8,0.1,17.1,0.2,6.8,0.1,12.9,0.1,16.8,0.1,20.9,0.2,4.9,0.1,4.7,0.1,6.5,0.1,8.3,0.1,1.2,0.1,4.3,0.1,5.8,0.1,7.6,0.1,1.2,0.1,52668,180,66653,276,80246,260,31333,168,72091,232,86137,309,100588,356,43847,286,32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
0400000US27,27,Minnesota,2153202,5375,1390181,5313,1099002,6772,763021,3907,4.7,0.1,2.5,0.1,0.8,0.1,9.7,0.2,4.0,0.1,1.8,0.1,0.8,0.1,8.6,0.2,8.3,0.1,4.9,0.1,2.9,0.1,15.4,0.3,8.4,0.1,6.3,0.1,4.5,0.1,12.8,0.2,12.4,0.1,10.7,0.1,8.9,0.1,16.0,0.3,18.5,0.2,18.5,0.2,18.0,0.2,18.0,0.2,14.0,0.1,16.2,0.2,17.7,0.2,9.0,0.2,16.6,0.1,21.3,0.2,24.8,0.2,6.9,0.2,6.7,0.1,9.1,0.1,10.9,0.2,1.8,0.1,6.4,0.1,8.8,0.1,10.7,0.2,1.7,0.1,65699,249,82785,382,94511,364,37740,354,86796,325,104103,488,117251,517,51598,482,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
0400000US28,28,Mississippi,1103514,4104,745382,4376,493652,4426,358132,4056,10.7,0.2,7.2,0.2,2.3,0.2,19.8,0.5,7.3,0.2,4.6,0.2,1.9,0.1,13.7,0.4,13.2,0.2,10.6,0.3,6.5,0.2,19.4,0.5,11.5,0.2,10.9,0.3,8.7,0.3,12.9,0.4,14.1,0.3,14.1,0.3,13.5,0.3,13.8,0.4,17.1,0.2,19.3,0.3,22.2,0.4,11.4,0.5,10.8,0.2,13.5,0.3,17.5,0.4,4.7,0.3,9.7,0.2,12.7,0.3,17.2,0.4,2.9,0.2,3.0,0.1,4.0,0.1,5.6,0.2,0.7,0.1,2.4,0.1,3.2,0.1,4.6,0.2,0.7,0.1,42009,278,52689,445,68796,660,23155,423,58371,448,68673,580,84381,725,34356,488,36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X)
0400000US29,29,Missouri,2386203,6827,1537957,5882,1150676,7536,848246,4430,7.0,0.1,4.1,0.1,1.5,0.1,13.5,0.3,5.2,0.1,2.9,0.1,1.4,0.1,10.1,0.2,10.9,0.1,7.5,0.1,4.7,0.1,17.8,0.3,10.8,0.1,8.9,0.1,7.0,0.2,14.7,0.2,14.6,0.1,13.8,0.2,12.5,0.2,16.0,0.3,18.8,0.2,20.5,0.2,21.6,0.2,14.8,0.2,12.2,0.1,14.9,0.2,17.3,0.2,6.4,0.2,12.3,0.1,16.2,0.2,19.9,0.2,4.4,0.2,4.3,0.1,5.8,0.1,7.5,0.2,1.1,0.1,3.9,0.1,5.3,0.1,6.8,0.2,1.2,0.1,51542,215,64776,336,76870,395,30628,201,70144,356,83724,485,96530,561,42729,406,32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
0400000US30,30,Montana,419975,2155,260749,2368,208408,2461,159226,1663,6.8,0.2,3.8,0.2,1.5,0.2,12.9,0.5,5.5,0.2,2.6,0.2,1.4,0.1,10.6,0.6,11.2,0.3,6.8,0.3,4.7,0.3,19.1,0.7,11.2,0.3,9.0,0.4,7.5,0.3,15.2,0.6,14.5,0.3,13.7,0.4,12.9,0.5,15.5,0.6,19.2,0.4,21.5,0.5,22.5,0.6,14.9,0.6,12.0,0.3,15.6,0.4,17.6,0.5,5.5,0.3,12.1,0.3,16.5,0.4,19.4,0.5,4.1,0.3,3.8,0.2,5.4,0.3,6.4,0.3,1.0,0.1,3.7,0.2,5.2,0.3,6.1,0.3,1.2,0.2,50801,479,65843,725,74507,685,29676,559,68622,702,83860,977,93300,1164,41259,761,33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
0400000US31,31,Nebraska,748405,2213,482941,2398,378878,2936,265464,2043,5.7,0.2,3.2,0.2,1.1,0.1,11.4,0.4,4.4,0.1,2.0,0.1,0.9,0.1,9.3,0.3,9.6,0.2,5.7,0.2,3.4,0.1,17.3,0.5,10.0,0.2,7.9,0.2,5.7,0.2,14.7,0.5,14.1,0.2,12.5,0.3,10.9,0.3,17.2,0.5,19.8,0.3,21.0,0.3,21.3,0.3,16.6,0.4,13.4,0.2,16.6,0.3,18.9,0.4,6.8,0.3,14.1,0.2,18.9,0.3,22.7,0.3,4.4,0.2,4.7,0.1,6.4,0.2,7.9,0.3,1.2,0.1,4.1,0.1,5.7,0.2,7.0,0.2,1.1,0.1,56675,392,72191,535,83080,562,32822,471,74309,404,89487,666,101246,753,43711,502,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
0400000US32,32,Nevada,1052249,3833,671449,4239,472699,4259,380800,3210,6.2,0.2,4.3,0.2,1.8,0.1,11.2,0.4,4.3,0.1,2.6,0.1,1.4,0.1,7.9,0.3,9.8,0.2,7.0,0.2,4.5,0.2,15.5,0.4,10.4,0.2,9.0,0.2,7.1,0.3,13.8,0.4,14.4,0.2,13.8,0.3,12.2,0.3,15.9,0.4,19.6,0.3,20.6,0.3,21.1,0.4,17.2,0.4,13.0,0.2,15.0,0.3,17.0,0.4,8.2,0.3,13.5,0.2,16.6,0.3,20.2,0.4,6.7,0.3,4.7,0.1,6.0,0.2,7.7,0.2,1.9,0.1,4.1,0.1,5.3,0.2,7.0,0.2,1.8,0.1,55434,349,65469,461,77564,528,36167,392,73862,477,84382,620,97493,716,51036,806,34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X)
0400000US33,33,New Hampshire,526710,2332,350658,2408,277902,2884,176052,2251,3.9,0.2,2.1,0.1,0.8,0.1,8.6,0.4,3.5,0.2,1.4,0.1,0.6,0.1,8.0,0.4,7.7,0.2,4.4,0.2,2.4,0.2,15.2,0.5,8.0,0.2,5.9,0.2,4.2,0.2,12.9,0.5,11.5,0.3,10.0,0.3,8.4,0.3,15.4,0.6,18.0,0.3,17.9,0.4,17.1,0.4,17.7,0.6,14.1,0.3,16.0,0.4,17.2,0.5,9.3,0.5,18.0,0.4,22.3,0.4,25.5,0.5,8.0,0.5,8.0,0.2,10.4,0.3,12.2,0.4,2.5,0.3,7.3,0.2,9.6,0.3,11.5,0.3,2.2,0.2,71305,733,86949,965,98840,1018,39721,808,91605,735,107500,995,119816,1119,55238,1045,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
0400000US34,34,New Jersey,3199111,7594,2217279,7882,1638023,9541,981832,5661,5.3,0.1,3.2,0.1,1.1,0.1,11.4,0.2,3.5,0.1,2.0,0.1,1.0,0.1,7.4,0.2,7.7,0.1,5.2,0.1,2.9,0.1,14.0,0.2,7.3,0.1,5.9,0.1,4.1,0.1,10.7,0.2,10.1,0.1,8.9,0.1,7.1,0.2,13.0,0.2,15.3,0.2,14.5,0.2,13.2,0.2,16.9,0.3,12.2,0.1,12.9,0.1,13.2,0.1,10.1,0.2,17.4,0.1,20.4,0.2,23.6,0.2,9.7,0.2,9.3,0.1,11.6,0.1,14.2,0.2,3.3,0.1,11.9,0.1,15.3,0.2,19.6,0.2,3.4,0.1,76475,425,94337,519,113655,563,41692,338,105917,454,123936,581,144655,688,60767,480,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
0400000US35,35,New Mexico,770435,3318,491535,2901,341279,3302,278900,2999,9.5,0.2,6.3,0.2,2.6,0.2,16.9,0.5,6.2,0.2,3.9,0.2,2.3,0.2,10.7,0.4,12.4,0.3,10.1,0.3,7.0,0.3,17.1,0.6,10.8,0.3,9.9,0.3,8.1,0.4,12.6,0.5,14.0,0.3,13.5,0.3,12.4,0.4,14.6,0.5,17.3,0.3,18.9,0.5,20.1,0.5,13.5,0.4,11.2,0.3,13.3,0.3,15.8,0.4,6.6,0.4,11.4,0.3,14.3,0.4,18.4,0.5,5.5,0.3,4.0,0.2,5.4,0.2,7.1,0.3,1.4,0.2,3.4,0.1,4.5,0.2,6.2,0.2,1.1,0.1,46718,408,57436,739,71988,892,28904,634,64625,527,75588,713,89980,912,42306,639,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
0400000US36,36,New York,7302710,13551,4633030,13952,3223907,16020,2669680,8328,7.1,0.1,4.5,0.1,1.6,0.1,12.6,0.1,5.3,0.1,3.2,0.1,1.7,0.1,9.5,0.1,9.1,0.1,6.9,0.1,4.4,0.1,13.6,0.2,8.5,0.1,7.4,0.1,5.6,0.1,10.6,0.1,11.3,0.1,10.7,0.1,9.0,0.1,12.5,0.2,15.9,0.1,16.1,0.1,15.6,0.1,15.4,0.1,11.9,0.1,13.1,0.1,14.2,0.1,9.1,0.1,15.0,0.1,17.8,0.1,21.3,0.1,9.1,0.1,7.2,0.1,9.0,0.1,11.5,0.1,3.5,0.1,8.9,0.1,11.3,0.1,15.1,0.1,4.1,0.1,62765,225,77141,346,96006,378,38931,221,93443,375,109230,497,130924,624,61983,348,38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X)
0400000US37,37,North Carolina,3874346,8789,2551439,9771,1867399,10168,1322907,6869,7.3,0.1,4.7,0.1,1.6,0.1,13.4,0.2,5.8,0.1,3.2,0.1,1.5,0.1,11.2,0.2,11.1,0.1,8.3,0.1,5.2,0.1,17.2,0.2,11.0,0.1,9.6,0.1,7.5,0.1,14.1,0.2,14.5,0.1,13.9,0.1,12.7,0.2,15.6,0.2,18.1,0.1,19.4,0.2,20.7,0.2,14.7,0.2,11.8,0.1,14.1,0.2,16.8,0.2,6.4,0.1,11.7,0.1,15.0,0.2,18.9,0.2,4.7,0.1,4.4,0.1,5.8,0.1,7.5,0.1,1.4,0.1,4.3,0.1,5.8,0.1,7.7,0.1,1.3,0.1,50320,204,62195,285,76241,363,30655,177,70523,287,83338,376,98209,452,43301,293,31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X)
0400000US38,38,North Dakota,311525,1685,187057,1917,150485,1880,124468,1915,5.9,0.3,3.2,0.3,1.1,0.2,10.8,0.5,4.4,0.2,1.8,0.2,0.8,0.1,8.7,0.5,8.7,0.3,4.8,0.3,3.2,0.3,15.3,0.8,9.2,0.4,6.5,0.4,4.6,0.3,14.0,0.7,13.1,0.5,10.8,0.5,9.1,0.5,16.7,0.9,18.3,0.5,19.0,0.6,19.1,0.7,16.8,0.7,14.1,0.4,17.3,0.6,19.2,0.6,8.2,0.6,15.7,0.5,21.6,0.6,25.0,0.7,6.0,0.6,5.4,0.3,7.6,0.4,8.9,0.5,1.8,0.3,5.2,0.3,7.5,0.4,8.9,0.5,1.7,0.2,61285,669,80091,999,89787,1078,35907,702,81334,943,99878,1472,111105,1691,50416,1261,31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
0400000US39,39,Ohio,4633145,10307,2956437,9368,2150233,11712,1676708,6653,7.5,0.1,4.7,0.1,1.4,0.1,13.8,0.2,5.1,0.1,3.0,0.1,1.2,0.1,9.3,0.1,10.7,0.1,7.0,0.1,3.8,0.1,18.0,0.2,10.4,0.1,8.4,0.1,6.1,0.1,14.4,0.2,14.0,0.1,13.0,0.1,11.8,0.1,15.5,0.2,18.5,0.1,20.0,0.2,21.0,0.2,15.3,0.2,12.3,0.1,15.1,0.1,17.7,0.2,6.8,0.1,12.9,0.1,17.1,0.1,21.5,0.2,4.6,0.1,4.5,0.1,6.2,0.1,8.1,0.1,1.2,0.1,4.0,0.1,5.6,0.1,7.3,0.1,1.1,0.1,52407,153,66885,279,81198,283,30986,150,71119,216,85559,311,100819,326,42939,216,31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
0400000US40,40,Oklahoma,1468971,2956,971692,3512,716573,3665,497279,2933,7.4,0.1,4.8,0.1,1.6,0.1,14.3,0.3,5.7,0.1,3.1,0.1,1.6,0.1,11.3,0.2,11.4,0.1,8.2,0.2,5.3,0.1,18.3,0.3,11.1,0.1,9.6,0.1,7.8,0.2,14.4,0.3,14.6,0.1,14.2,0.2,13.0,0.2,15.2,0.3,18.8,0.2,20.6,0.2,22.2,0.3,14.2,0.3,11.9,0.1,14.5,0.2,17.1,0.2,6.0,0.2,11.6,0.1,15.0,0.2,18.6,0.2,4.2,0.1,3.9,0.1,5.2,0.1,6.6,0.2,1.1,0.1,3.6,0.1,4.9,0.1,6.3,0.2,1.0,0.1,49767,240,61541,241,73297,290,28922,258,67682,336,79941,453,92891,584,40903,342,34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X)
0400000US41,41,Oregon,1571631,4213,994742,4946,762816,5357,576889,3871,6.5,0.1,3.9,0.2,1.5,0.1,12.5,0.3,4.8,0.1,2.6,0.1,1.3,0.1,9.1,0.3,10.0,0.2,7.0,0.2,4.6,0.2,16.1,0.3,10.0,0.2,8.5,0.2,6.9,0.2,13.0,0.4,13.5,0.2,12.8,0.2,11.7,0.3,14.8,0.3,18.5,0.2,19.5,0.3,20.0,0.3,16.0,0.3,12.9,0.2,15.2,0.3,17.1,0.3,8.2,0.2,13.8,0.2,17.4,0.3,20.6,0.3,6.6,0.2,5.0,0.1,6.5,0.2,8.1,0.2,2.0,0.1,5.0,0.1,6.6,0.1,8.2,0.2,1.7,0.1,56119,370,69031,447,80226,480,34410,454,75851,391,89078,525,101306,606,49274,526,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
0400000US42,42,Pennsylvania,5007442,10133,3217046,9706,2402604,12326,1790396,6651,6.7,0.1,3.7,0.1,1.2,0.1,13.1,0.2,4.8,0.1,2.5,0.1,1.1,0.1,9.3,0.1,10.0,0.1,6.1,0.1,3.6,0.1,17.7,0.2,9.6,0.1,7.9,0.1,5.9,0.1,13.4,0.2,13.1,0.1,12.3,0.1,10.7,0.1,14.7,0.2,18.1,0.1,19.3,0.1,19.5,0.1,15.7,0.2,12.7,0.1,15.2,0.1,17.1,0.1,7.3,0.1,14.0,0.1,18.2,0.1,22.0,0.2,5.7,0.1,5.4,0.1,7.4,0.1,9.3,0.1,1.6,0.1,5.5,0.1,7.5,0.1,9.5,0.1,1.6,0.1,56951,205,72692,292,85968,324,31984,169,78192,275,94204,374,108868,422,46485,304,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X)
0400000US44,44,Rhode Island,412028,1756,258300,2031,183627,2146,153728,2094,7.3,0.3,3.9,0.3,1.2,0.2,14.1,0.6,5.3,0.2,2.6,0.2,1.0,0.2,10.2,0.5,9.3,0.3,6.4,0.4,3.4,0.3,15.1,0.6,8.7,0.3,7.4,0.4,4.9,0.3,11.1,0.6,11.6,0.3,10.5,0.4,8.6,0.4,13.7,0.5,16.4,0.4,16.7,0.5,16.2,0.6,16.0,0.6,12.9,0.4,15.1,0.5,17.0,0.7,8.3,0.4,15.7,0.4,20.3,0.6,25.3,0.7,6.9,0.5,6.7,0.3,9.0,0.4,11.6,0.5,2.5,0.2,6.0,0.2,8.1,0.3,10.8,0.4,2.1,0.2,61043,763,79043,1028,96435,1320,34424,930,82407,840,98954,1123,117514,1396,51236,1012,35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X)
0400000US45,45,South Carolina,1871307,5896,1238361,6407,881602,7338,632946,4223,8.2,0.1,5.3,0.1,1.7,0.1,15.1,0.3,5.8,0.1,3.3,0.1,1.4,0.1,11.3,0.3,11.5,0.2,8.5,0.2,5.2,0.2,17.8,0.3,11.2,0.2,9.9,0.2,7.6,0.2,14.1,0.4,14.3,0.2,14.0,0.2,12.9,0.2,14.8,0.3,18.3,0.2,19.8,0.3,21.2,0.3,14.3,0.3,11.8,0.2,14.3,0.2,17.4,0.3,6.1,0.2,11.5,0.2,14.9,0.2,19.3,0.3,4.2,0.2,3.9,0.1,5.2,0.2,6.9,0.2,1.1,0.1,3.6,0.1,4.8,0.1,6.4,0.2,1.1,0.1,48781,288,60643,379,74965,502,28737,324,66759,334,78694,474,93826,608,41086,456,35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X)
0400000US46,46,South Dakota,339458,1687,216154,1924,169400,1968,123304,1689,6.0,0.3,3.7,0.2,1.3,0.1,10.9,0.6,5.1,0.2,2.3,0.2,1.0,0.1,10.3,0.6,9.8,0.3,6.1,0.3,3.6,0.3,16.9,0.7,10.8,0.3,8.2,0.3,5.8,0.3,16.1,0.7,14.6,0.4,13.0,0.5,11.3,0.5,17.9,0.7,19.7,0.4,21.2,0.6,22.2,0.6,15.8,0.7,14.1,0.4,18.0,0.5,21.2,0.6,6.0,0.5,12.5,0.3,17.1,0.5,20.8,0.6,3.7,0.3,3.7,0.2,5.2,0.3,6.4,0.4,1.1,0.2,3.8,0.2,5.3,0.3,6.5,0.4,1.1,0.2,54126,531,69425,807,80031,944,32038,475,71085,778,85600,1230,97530,1458,42940,1065,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
0400000US47,47,Tennessee,2547194,6362,1689483,7070,1235554,7956,857711,4795,7.9,0.1,5.0,0.1,1.7,0.1,14.7,0.3,5.7,0.1,3.3,0.1,1.7,0.1,11.0,0.2,11.8,0.2,8.8,0.2,5.8,0.2,18.5,0.3,11.1,0.1,9.8,0.2,8.0,0.2,13.9,0.3,14.6,0.1,14.0,0.2,12.9,0.2,15.4,0.3,18.5,0.2,20.2,0.2,21.7,0.2,14.3,0.3,11.5,0.1,14.0,0.2,16.7,0.2,5.8,0.2,11.2,0.1,14.4,0.2,18.0,0.2,4.3,0.1,3.9,0.1,5.3,0.1,6.8,0.2,1.1,0.1,3.9,0.1,5.2,0.1,6.7,0.2,1.2,0.1,48708,242,60217,337,72808,408,28909,273,68386,354,80742,485,94604,615,41608,378,34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X)
0400000US48,48,Texas,9430419,18380,6560303,19923,4753571,23136,2870116,10303,6.7,0.1,4.5,0.1,1.7,0.1,13.1,0.1,4.6,0.1,3.1,0.1,1.7,0.1,8.6,0.1,9.9,0.1,8.0,0.1,5.2,0.1,15.0,0.2,9.8,0.1,8.9,0.1,7.0,0.1,12.3,0.1,13.2,0.1,12.5,0.1,11.1,0.1,14.8,0.2,17.9,0.1,17.9,0.1,18.1,0.1,16.9,0.2,12.0,0.1,13.4,0.1,15.1,0.1,8.0,0.1,14.0,0.1,16.7,0.1,20.5,0.1,6.9,0.1,5.7,0.1,7.1,0.1,9.2,0.1,2.2,0.1,6.3,0.1,7.9,0.1,10.4,0.1,2.3,0.1,57051,183,67344,280,83009,275,35845,158,80879,225,91977,298,108340,350,51855,271,33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
0400000US49,49,Utah,938365,2549,704250,3495,576590,4603,234115,2697,4.4,0.1,2.8,0.1,1.3,0.1,10.5,0.3,3.4,0.1,2.0,0.1,1.3,0.1,7.9,0.4,7.4,0.2,5.1,0.2,3.6,0.2,15.3,0.5,8.5,0.2,7.0,0.2,5.8,0.2,13.4,0.5,13.0,0.2,12.1,0.2,11.0,0.2,16.5,0.5,20.7,0.3,21.6,0.3,21.6,0.3,17.8,0.5,15.2,0.3,17.1,0.3,18.4,0.3,8.4,0.4,16.5,0.2,19.2,0.3,21.8,0.3,6.7,0.3,5.8,0.1,6.9,0.2,8.0,0.2,1.8,0.2,5.1,0.1,6.2,0.2,7.2,0.2,1.6,0.2,65325,407,74287,437,81967,468,36984,521,83147,521,92425,637,100840,744,50646,878,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X)
