GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No workers,Margin of Error; Total: - No workers,Estimate; Total: - 1 worker,Margin of Error; Total: - 1 worker,Estimate; Total: - 2 workers,Margin of Error; Total: - 2 workers,Estimate; Total: - 3 or more workers,Margin of Error; Total: - 3 or more workers,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No workers,Margin of Error; Total: - 1-person household: - No workers,Estimate; Total: - 1-person household: - 1 worker,Margin of Error; Total: - 1-person household: - 1 worker,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No workers,Margin of Error; Total: - 2-person household: - No workers,Estimate; Total: - 2-person household: - 1 worker,Margin of Error; Total: - 2-person household: - 1 worker,Estimate; Total: - 2-person household: - 2 workers,Margin of Error; Total: - 2-person household: - 2 workers,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No workers,Margin of Error; Total: - 3-person household: - No workers,Estimate; Total: - 3-person household: - 1 worker,Margin of Error; Total: - 3-person household: - 1 worker,Estimate; Total: - 3-person household: - 2 workers,Margin of Error; Total: - 3-person household: - 2 workers,Estimate; Total: - 3-person household: - 3 workers,Margin of Error; Total: - 3-person household: - 3 workers,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No workers,Margin of Error; Total: - 4-or-more-person household: - No workers,Estimate; Total: - 4-or-more-person household: - 1 worker,Margin of Error; Total: - 4-or-more-person household: - 1 worker,Estimate; Total: - 4-or-more-person household: - 2 workers,Margin of Error; Total: - 4-or-more-person household: - 2 workers,Estimate; Total: - 4-or-more-person household: - 3 or more workers,Margin of Error; Total: - 4-or-more-person household: - 3 or more workers
04000C0US30,30,Montana -- In metropolitan statistical area,151256,915,39834,887,55622,1366,47592,1074,8208,598,46466,883,22280,827,24186,922,56248,1204,14906,601,17712,765,23630,866,20891,975,1562,282,6221,623,9514,653,3594,373,27651,972,1086,244,7503,534,14448,849,4614,509
04000C0US31,31,Nebraska -- In metropolitan statistical area,473355,1272,97146,1531,177744,2214,162844,2007,35621,1184,134803,1742,54880,1260,79923,1451,160277,1822,34518,878,48572,1235,77187,1460,69443,1523,4247,439,20789,946,31551,1246,12856,652,108832,1224,3501,425,28460,793,54106,1145,22765,916
04000C0US32,32,Nevada -- In metropolitan statistical area,947200,3503,244887,2237,378990,2909,257293,3072,66030,1627,270333,3201,123541,2326,146792,2142,312483,3364,94533,1756,108977,1868,108973,2031,145343,2703,15046,955,52052,1622,59028,1631,19217,844,219041,2481,11767,808,71169,1546,89292,2109,46813,1381
04000C0US33,33,New Hampshire -- In metropolitan statistical area,326637,1456,69920,1275,114245,1781,113017,1946,29455,866,78930,1768,36957,1181,41973,1318,119833,1932,27796,867,36851,1004,55186,1547,56512,1629,3228,464,16540,819,25137,991,11607,655,71362,1163,1939,280,18881,878,32694,1131,17848,792
04000C0US34,34,New Jersey -- In metropolitan statistical area,3199111,7594,769009,4687,1186411,6024,962450,6636,281241,2705,822446,5406,417744,4075,404702,4121,982815,5165,271857,2988,345238,3067,365720,4316,566377,5109,44620,1396,194265,2883,241966,3868,85526,1905,827473,3965,34788,1329,242206,3027,354764,3431,195715,2138
04000C0US35,35,New Mexico -- In metropolitan statistical area,525789,2546,154077,2012,210159,2576,135735,2393,25818,1010,156932,2366,79583,1683,77349,1661,180490,2529,56598,1266,64667,1764,59225,1579,78775,1860,9773,599,30134,1438,30764,1226,8104,578,109592,2084,8123,668,38009,1384,45746,1533,17714,844
04000C0US36,36,New York -- In metropolitan statistical area,6755109,12318,1775215,6941,2575716,8059,1864758,10920,539420,4718,2010473,7684,1002112,5909,1008361,6641,2061850,9437,569860,4524,715552,5632,776438,6663,1094444,9106,113032,2066,384324,4685,438262,5829,158826,2850,1588342,7134,90211,1952,467479,4388,650058,5326,380594,3582
04000C0US37,37,North Carolina -- In metropolitan statistical area,3011415,7290,772047,4556,1213847,6533,872564,7454,152957,2640,846941,5960,389479,3810,457462,5025,1053876,5355,295432,2641,368232,3491,390212,4447,489971,5964,49382,1233,175061,3460,209487,3680,56041,1519,620627,4533,37754,1535,213092,3294,272865,3334,96916,2094
04000C0US38,38,North Dakota -- In metropolitan statistical area,156804,924,31643,902,56965,1402,57564,1527,10632,752,48966,1264,18368,852,30598,1084,55952,1377,11169,479,14951,777,29832,1400,23082,1160,1249,265,5771,607,11556,816,4506,586,28804,863,857,197,5645,563,16176,700,6126,566
04000C0US39,39,Ohio -- In metropolitan statistical area,3706634,8084,1048223,5376,1406638,6854,1036627,7551,215146,2956,1137770,5938,574311,4861,563459,4700,1274436,5856,365406,3351,433870,3836,475160,4036,559394,4596,59501,1592,190330,2542,230269,3759,79294,2207,735034,3811,49005,1790,218979,3340,331198,3791,135852,2201
04000C0US40,40,Oklahoma -- In metropolitan statistical area,986929,2239,248378,1772,398317,3123,286186,2532,54048,1387,277749,2485,129954,1693,147795,2184,338645,2851,91780,1438,120087,2054,126778,1819,152214,2025,14390,630,54633,1295,64810,1361,18381,755,218321,1914,12254,551,75802,1543,94598,1497,35667,1165
04000C0US41,41,Oregon -- In metropolitan statistical area,1306375,3391,361312,2966,481529,4641,381263,4392,82271,1976,358926,3496,186619,2781,172307,3261,473022,3917,141230,2239,153749,2510,178043,3083,197865,3102,18721,948,69381,1944,82784,2360,26979,982,276562,2662,14742,887,86092,1856,120436,2220,55292,1795
04000C0US42,42,Pennsylvania -- In metropolitan statistical area,4418700,9084,1253094,5378,1613505,7078,1254639,7671,297462,3097,1317246,6133,687702,4803,629544,4712,1515074,6148,446332,3351,504563,4460,564179,4080,684388,5652,65338,1664,217545,2749,294637,3811,106868,2120,901992,4611,53722,1523,261853,3243,395823,3883,190594,2665
04000C0US44,44,Rhode Island -- In metropolitan statistical area,412028,1756,115586,1754,150015,2028,117571,1942,28856,1065,126011,1945,66728,1391,59283,1632,136398,2042,36793,1032,45833,1557,53772,1525,67102,1774,7230,622,21355,1074,28009,1284,10508,657,82517,1612,4835,488,23544,976,35790,1270,18348,965
04000C0US45,45,South Carolina -- In metropolitan statistical area,1583413,5027,454806,3644,618385,4965,430772,4684,79450,2175,444353,4025,221408,2926,222945,3411,572437,4181,183666,2157,197569,2431,191202,2682,256869,3668,28941,1315,93132,2202,104821,2753,29975,1265,309754,3237,20791,1095,104739,2050,134749,2597,49475,1714
04000C0US46,46,South Dakota -- In metropolitan statistical area,162521,1071,35440,1167,57825,1432,58239,1400,11017,552,46815,1223,19410,954,27405,1003,58886,1205,13494,628,17124,754,28268,915,22337,782,1269,284,6084,541,11077,559,3907,362,34483,948,1267,282,7212,608,18894,878,7110,494
04000C0US47,47,Tennessee -- In metropolitan statistical area,1959364,5042,523100,3808,777660,5192,549090,5026,109514,2442,553106,4058,265160,3203,287946,3485,684821,5003,195223,2576,243063,2646,246535,3177,319947,3705,34993,1388,112155,2260,134170,2399,38629,1483,401490,3263,27724,1362,134496,2680,168385,2918,70885,2031
04000C0US48,48,Texas -- In metropolitan statistical area,8371730,15310,1685442,7690,3559329,11234,2536185,14573,590774,4939,2077508,9361,829393,5822,1248115,8140,2579819,9557,617614,5127,957563,7129,1004642,7382,1405056,10206,120453,2618,536024,5967,583877,7011,164702,3208,2309347,10107,117982,2376,817627,7449,947666,8910,426072,4145
04000C0US49,49,Utah -- In metropolitan statistical area,833776,2186,151848,1886,308809,2686,278652,3152,94467,2056,157857,2076,71091,1402,86766,1782,253543,2212,64180,1386,78930,1652,110433,2036,130634,2179,8118,593,43984,1364,55256,1440,23276,1001,291742,2196,8459,716,99129,1911,112963,2312,71191,1756
04000C0US50,50,Vermont -- In metropolitan statistical area,86507,644,20215,733,29256,834,30279,988,6757,441,24050,830,11518,538,12532,741,33173,1035,7216,514,9380,538,16577,842,12518,645,841,193,3455,337,5534,399,2688,328,16766,550,640,183,3889,329,8168,456,4069,362
04000C0US51,51,Virginia -- In metropolitan statistical area,2683630,6883,575347,4006,1050121,6537,858620,6296,199542,2275,707627,4713,297906,3763,409721,3874,901119,4118,216241,2292,308961,3347,375917,4139,451169,4859,35456,1339,147022,2673,202483,3454,66208,1441,623715,3891,25744,1215,184417,2878,280220,3654,133334,2270
04000C0US53,53,Washington -- In metropolitan statistical area,2470578,5618,605444,3975,958313,4940,747899,5687,158922,2195,666789,5465,312554,3316,354235,4675,862430,5005,233153,2707,283008,3301,346269,3240,385011,4741,34180,1345,134280,2630,161502,3363,55049,1739,556348,3633,25557,1118,186790,2640,240128,3277,103873,1933
04000C0US54,54,West Virginia -- In metropolitan statistical area,454863,2065,157877,1692,169531,2073,109411,2126,18044,899,136413,2210,78432,1623,57981,1630,166342,2118,61189,1114,57407,1330,47746,1443,71238,1585,10409,696,26525,1106,27718,1169,6586,567,80870,1567,7847,712,27618,874,33947,1042,11458,764
04000C0US55,55,Wisconsin -- In metropolitan statistical area,1708649,3364,424770,3233,617834,4129,549282,4219,116763,1969,497976,3799,233219,3067,264757,2796,614821,4042,159403,1721,190145,2695,265273,2741,245720,3256,17606,802,73761,1704,111078,2190,43275,1217,350132,3125,14542,753,89171,1933,172931,2305,73488,1762
04000C0US56,56,Wyoming -- In metropolitan statistical area,71431,727,16772,642,28449,1034,22375,874,3835,452,20803,764,9533,604,11270,674,26366,878,6365,391,8691,678,11310,660,9602,560,540,148,3595,442,4215,431,1252,280,14660,581,334,129,4893,428,6850,477,2583,362
04000C0US72,72,Puerto Rico -- In metropolitan statistical area,1171340,3360,569251,4013,383727,4449,188564,3134,29798,1275,313372,3279,221323,3348,92049,2044,371612,3779,209613,2747,112788,2666,49211,1878,232449,3306,78482,1878,88947,2262,57215,1835,7805,641,253907,3002,59833,1728,89943,2022,82138,2213,21993,1154
04000C1US01,01,Alabama -- In metropolitan statistical area -- in principal city,558477,2585,172747,2327,237328,2861,127741,2227,20661,985,194742,2610,93870,1954,100872,2050,185747,2822,56717,1434,69504,1870,59526,1692,85177,2037,12852,741,32723,1358,31323,1382,8279,566,92811,1772,9308,624,34229,1178,36892,1289,12382,702
04000C1US02,02,Alaska -- In metropolitan statistical area -- in principal city,117127,919,19092,780,48302,1326,40500,1146,9233,631,28943,1093,9810,612,19133,1001,39216,1171,6783,534,13553,738,18880,772,20899,1023,1193,213,7283,640,9138,663,3285,400,28069,992,1306,267,8333,568,12482,698,5948,510
04000C1US04,04,Arizona -- In metropolitan statistical area -- in principal city,1236074,4699,315049,3644,509976,4114,335305,3358,75744,1591,369256,4101,163638,2619,205618,3248,410956,3951,116659,1903,139018,2281,155279,2837,178817,2737,17275,816,66664,1587,70369,2090,24509,1059,277045,2074,17477,966,98676,1878,109657,1908,51235,1337
04000C1US05,05,Arkansas -- In metropolitan statistical area -- in principal city,324797,2093,82944,1956,139379,2366,88631,1807,13843,884,106158,2165,48176,1563,57982,1765,104308,1985,24637,964,38707,1196,40964,1444,49580,1851,5094,530,18958,1015,20283,1142,5245,662,64751,1345,5037,602,23732,1074,27384,1162,8598,651
04000C1US06,06,California -- In metropolitan statistical area -- in principal city,6072098,10471,1374571,6266,2398763,10535,1756414,11424,542350,4249,1617180,7589,728664,5300,888516,6589,1802409,7441,447436,3635,630144,5796,724829,6059,988097,8697,100843,2130,361312,4129,393514,5716,132428,2687,1664412,6707,97628,2305,518791,4978,638071,6290,409922,3258
04000C1US08,08,Colorado -- In metropolitan statistical area -- in principal city,889356,2717,202879,2450,365654,3510,264787,2988,56036,1342,286017,3295,117612,2008,168405,2738,298090,2831,65794,1374,95026,2046,137270,2018,127517,2293,10539,783,43639,1282,53024,1634,20315,876,177732,1781,8934,747,58584,1534,74493,1666,35721,1079
04000C1US09,09,Connecticut -- In metropolitan statistical area -- in principal city,388999,1870,99333,1629,153169,2076,105235,1855,31262,1157,122926,1930,59358,1327,63568,1282,116684,1893,27943,944,42118,1296,46623,1480,63791,1635,6964,548,22187,970,24769,1089,9871,666,85598,1364,5068,442,25296,1032,33843,1232,21391,957
04000C1US10,10,Delaware -- In metropolitan statistical area -- in principal city,41911,858,12223,711,19255,851,8558,553,1875,284,16179,907,7484,513,8695,636,12502,648,3057,368,4862,455,4583,412,5954,453,801,182,2767,359,1711,243,675,206,7276,414,881,183,2931,355,2264,315,1200,220
04000C1US11,11,District of Columbia -- In metropolitan statistical area -- in principal city,277985,1316,68288,1398,124371,1816,71243,1661,14083,767,121126,1825,43390,1108,77736,1653,84873,1666,15807,777,25410,1085,43656,1376,34361,1190,4881,465,10817,656,13017,650,5646,533,37625,1041,4210,411,10408,632,14570,696,8437,604
04000C1US12,12,Florida -- In metropolitan statistical area -- in principal city,2109943,8431,656732,5318,846185,5652,510689,5766,96337,2178,715229,5494,345112,4497,370117,3996,756795,5414,249953,2976,249721,3374,257121,3503,302273,4205,36002,1352,111105,2919,118538,2510,36628,1428,335646,3887,25665,1168,115242,2349,135030,3021,59709,1759
04000C1US13,13,Georgia -- In metropolitan statistical area -- in principal city,755108,3599,203355,2158,340004,3639,182953,2815,28796,1288,275690,3441,115804,2189,159886,2902,239846,2976,59119,1327,86992,2101,93735,2058,107404,2579,15238,880,41600,1533,39228,1416,11338,792,132168,1786,13194,786,51526,1237,49990,1482,17458,1022
04000C1US15,15,Hawaii -- In metropolitan statistical area -- in principal city,146368,1187,35322,909,54919,1289,40473,1253,15654,715,46215,1204,21715,777,24500,983,44036,1155,10876,514,14950,694,18210,807,22614,835,1831,257,7455,615,9895,631,3433,332,33503,697,900,216,8014,556,12368,694,12221,666
04000C1US16,16,Idaho -- In metropolitan statistical area -- in principal city,164819,1541,43229,1357,64518,1547,47490,1191,9582,726,51572,1647,24187,884,27385,1498,56713,1512,15543,878,17963,905,23207,875,24820,964,2210,363,8707,662,9885,608,4018,531,31714,838,1289,295,10463,741,14398,767,5564,486
04000C1US17,17,Illinois -- In metropolitan statistical area -- in principal city,1627683,4195,419085,3690,686116,5108,425841,4442,96641,1706,570328,4285,244545,2865,325783,3653,490572,3968,120024,2009,163470,2710,207078,2798,233879,3234,28180,1022,84683,1927,90096,2124,30920,1095,332904,2710,26336,1034,112180,2153,128667,2466,65721,1419
04000C1US18,18,Indiana -- In metropolitan statistical area -- in principal city,861127,3316,241707,2205,360920,2958,218139,3099,40361,1302,299810,3154,138210,2067,161600,2370,277600,2961,73399,1607,97592,1984,106609,1958,122879,2466,16113,835,45467,1479,45968,1535,15331,842,160838,2034,13985,834,56261,1372,65562,1656,25030,920
04000C1US19,19,Iowa -- In metropolitan statistical area -- in principal city,384593,1879,92221,1170,150561,2037,118364,1889,23447,812,125686,1850,53578,1123,72108,1681,130010,1983,30491,878,41017,1310,58502,1414,56625,1447,4524,491,17879,989,25061,1105,9161,628,72272,1159,3628,382,19557,787,34801,1121,14286,696
04000C1US20,20,Kansas -- In metropolitan statistical area -- in principal city,393439,1985,96794,1671,159129,2539,114588,1930,22928,1033,128883,1968,56873,1190,72010,1733,127359,2057,30738,1005,41912,1195,54709,1537,55953,1521,5136,452,18896,837,23923,935,7998,655,81244,1385,4047,434,26311,1075,35956,1108,14930,831
04000C1US21,21,Kentucky -- In metropolitan statistical area -- in principal city,445923,2153,121105,2154,178295,2439,123128,1963,23395,1007,146845,2118,69584,1823,77261,1657,150225,2065,38913,1012,51802,1484,59510,1487,67024,1571,6466,523,23789,1026,28144,973,8625,621,81829,1398,6142,558,25443,957,35474,1084,14770,763
04000C1US22,22,Louisiana -- In metropolitan statistical area -- in principal city,544465,2719,157343,2003,240375,2705,125939,2123,20808,875,202814,2696,92947,1768,109867,2293,172815,2353,44384,1153,67679,1712,60752,1550,80805,1731,10268,714,32434,1181,30314,1149,7789,572,88031,1777,9744,801,30395,1268,34873,1129,13019,690
04000C1US23,23,Maine -- In metropolitan statistical area -- in principal city,80844,940,23374,824,29730,963,23186,788,4554,450,29383,1098,14714,754,14669,759,28417,823,6357,432,8911,592,13149,605,12048,709,1473,313,3123,379,5223,471,2229,318,10996,509,830,209,3027,351,4814,402,2325,335
04000C1US24,24,Maryland -- In metropolitan statistical area -- in principal city,480630,2137,123381,1787,197562,2414,131059,2172,28628,1088,166293,2699,73233,1543,93060,2067,146941,2232,33680,1096,51774,1389,61487,1524,74078,1825,8964,640,24565,1119,30018,1113,10531,642,93318,1570,7504,533,28163,1048,39554,1202,18097,888
04000C1US25,25,Massachusetts -- In metropolitan statistical area -- in principal city,555258,2076,147166,2105,214804,2907,152307,1883,40981,1214,191752,2427,90205,1827,101547,2092,178140,2224,38856,1290,58304,1484,80980,1603,86840,1771,10135,685,27947,1367,32696,1136,16062,807,98526,1723,7970,678,27006,1232,38631,1179,24919,923
04000C1US26,26,Michigan -- In metropolitan statistical area -- in principal city,962726,3460,322379,2794,380906,3246,212603,2527,46838,1074,331952,3271,179829,2445,152123,2493,291174,2924,93266,1745,104030,1861,93878,1633,142686,2401,23529,918,55706,1579,48054,1449,15397,721,196914,2224,25755,979,69047,1718,70671,1731,31441,898
04000C1US27,27,Minnesota -- In metropolitan statistical area -- in principal city,529647,1875,116625,1624,206821,2717,169123,2183,37078,1004,181782,2351,72317,1535,109465,2159,172619,2135,34484,916,49439,1228,88696,1652,72219,1352,4639,407,21346,844,32645,1067,13589,706,103027,1384,5185,512,26571,1006,47782,1179,23489,951
04000C1US28,28,Mississippi -- In metropolitan statistical area -- in principal city,135008,1432,40353,1153,58813,1543,30409,1207,5433,549,44814,1376,21506,912,23308,1000,41909,1468,12004,727,16925,949,12980,957,21958,1090,3237,409,8783,742,8121,632,1817,342,26327,862,3606,480,9797,721,9308,606,3616,478
04000C1US29,29,Missouri -- In metropolitan statistical area -- in principal city,568053,2696,155792,2169,236295,2670,148722,2575,27244,1171,215679,2694,95701,1810,119978,2050,183635,2509,44529,1226,60914,1564,78192,1926,76486,2018,8510,688,25588,1080,31901,1338,10487,688,92253,1747,7052,599,29815,1255,38629,1316,16757,831
04000C1US30,30,Montana -- In metropolitan statistical area -- in principal city,102373,912,27509,874,38143,1182,31410,992,5311,521,34954,942,16770,716,18184,906,36278,1102,8947,527,11335,661,15996,835,13886,785,1009,262,4192,475,6237,605,2448,331,17255,704,783,224,4432,458,9177,675,2863,431
04000C1US31,31,Nebraska -- In metropolitan statistical area -- in principal city,311826,1170,66997,1370,123733,1943,99008,1759,22088,940,99150,1581,39967,1143,59183,1485,102855,1530,21381,795,32131,934,49343,1310,44570,1124,3237,390,13960,669,19250,949,8123,558,65251,1189,2412,324,18459,702,30415,918,13965,717
04000C1US32,32,Nevada -- In metropolitan statistical area -- in principal city,539564,2661,146044,1843,217690,2328,141989,2282,33841,1187,167282,2243,77387,1703,89895,1780,178305,2818,54317,1296,61702,1492,62286,1818,79972,1959,8054,690,29247,1114,32228,1199,10443,702,114005,1762,6286,549,36846,1239,47475,1387,23398,1061
04000C1US33,33,New Hampshire -- In metropolitan statistical area -- in principal city,81173,703,19047,693,31096,952,24796,867,6234,494,24524,924,11206,603,13318,759,27856,1061,6156,433,8414,590,13286,666,13396,802,967,211,4542,550,5372,447,2515,325,15397,587,718,166,4822,456,6138,479,3719,359
04000C1US34,34,New Jersey -- In metropolitan statistical area -- in principal city,326191,2104,90863,1812,134358,2216,76510,1665,24460,1003,98058,2080,51279,1483,46779,1487,86272,1690,22887,967,34180,1004,29205,1283,58005,1531,8542,630,24330,1099,18579,980,6554,564,83856,1245,8155,671,29069,1154,28726,992,17906,921
04000C1US35,35,New Mexico -- In metropolitan statistical area -- in principal city,311957,1900,87771,1455,127237,2116,82873,1860,14076,871,104517,2098,50483,1312,54034,1474,102743,1911,28142,888,36993,1324,37608,1310,46015,1457,4995,547,17276,906,18485,909,5259,529,58682,1385,4151,464,18934,1000,26780,1159,8817,766
04000C1US36,36,New York -- In metropolitan statistical area -- in principal city,3662546,7594,985000,5723,1500867,7687,917330,6571,259349,3454,1221040,5942,579915,3768,641125,4848,1040800,7598,266082,3500,372724,4659,401994,4949,584555,7017,75479,1768,222947,3775,211968,3638,74161,2155,816151,5186,63524,1660,264071,2934,303368,3985,185188,2703
04000C1US37,37,North Carolina -- In metropolitan statistical area -- in principal city,1252277,4069,289371,3204,556745,4398,349719,4186,56442,1594,416722,4325,163863,2711,252859,3698,407599,3798,90601,1646,147964,2449,169034,2712,192373,3194,19212,826,71668,2113,79436,2036,22057,1021,235583,2431,15695,898,84254,2054,101249,2115,34385,1241
04000C1US38,38,North Dakota -- In metropolitan statistical area -- in principal city,108662,895,23204,852,41692,1207,36744,1178,7022,594,38778,1176,14418,757,24360,990,37074,1210,7223,344,10146,695,19705,1153,15691,828,932,246,3938,522,7687,662,3134,469,17119,629,631,195,3248,441,9352,555,3888,420
04000C1US39,39,Ohio -- In metropolitan statistical area -- in principal city,1100267,3694,348285,3194,459059,4123,245900,3247,47023,1323,424521,3956,209206,2780,215315,2932,337054,3242,90433,1661,119034,2241,127587,2326,155183,2541,24560,987,59774,1619,52578,1796,18271,931,183509,1991,24086,1051,64936,1625,65735,1652,28752,1025
04000C1US40,40,Oklahoma -- In metropolitan statistical area -- in principal city,454670,1784,111278,1738,196584,2316,123384,1887,23424,949,147476,2172,62933,1451,84543,1743,146717,2186,35814,1105,52821,1404,58082,1370,65979,1424,6460,477,24503,980,27130,988,7886,516,94498,1499,6071,465,34717,1030,38172,1101,15538,789
