GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
04000E2US26,26,Michigan -- In micropolitan statistical area -- not in principal city,897657,370,843711,1209,13832,709,10817,617,4955,436,282,107,4197,539,19863,890,2065,348,17798,844
04000E2US27,27,Minnesota -- In micropolitan statistical area -- not in principal city,420521,160,392041,946,2116,258,13656,488,3013,471,86,42,3142,441,6467,461,415,124,6052,456
04000E2US28,28,Mississippi -- In micropolitan statistical area -- not in principal city,607162,165,396867,2378,195210,2404,1319,265,2953,527,119,78,4726,797,5968,793,540,204,5428,746
04000E2US29,29,Missouri -- In micropolitan statistical area -- not in principal city,455878,814,425881,1338,11319,629,2522,363,2327,401,352,105,3182,549,10295,758,863,298,9432,733
04000E2US30,30,Montana -- In micropolitan statistical area -- not in principal city,180195,205,171117,653,252,108,2489,480,837,198,57,41,1231,496,4212,498,272,114,3940,492
04000E2US31,31,Nebraska -- In micropolitan statistical area -- not in principal city,134642,127,128543,572,715,256,550,174,624,185,101,78,1921,339,2188,347,197,110,1991,318
04000E2US32,32,Nevada -- In micropolitan statistical area -- not in principal city,135850,797,117820,1224,1105,286,6246,385,1388,288,247,93,5204,835,3840,451,327,127,3513,448
04000E2US33,33,New Hampshire -- In micropolitan statistical area -- not in principal city,329919,82,316230,664,2211,306,858,207,4298,386,79,39,726,229,5517,550,313,111,5204,539
04000E2US35,35,New Mexico -- In micropolitan statistical area -- not in principal city,307821,367,198268,2124,2606,393,69214,967,1374,313,164,96,29699,1931,6496,739,2283,453,4213,531
04000E2US36,36,New York -- In micropolitan statistical area -- not in principal city,750239,582,701134,1178,16259,703,7576,337,6346,369,229,148,6576,565,12119,727,1271,242,10848,689
04000E2US37,37,North Carolina -- In micropolitan statistical area -- not in principal city,1207027,511,873380,2526,205850,1838,63545,943,9279,686,639,173,27065,1587,27269,1637,3223,583,24046,1671
04000E2US38,38,North Dakota -- In micropolitan statistical area -- not in principal city,60004,61,55853,622,905,354,1125,214,358,121,33,27,606,302,1124,250,110,54,1014,254
04000E2US39,39,Ohio -- In micropolitan statistical area -- not in principal city,1350719,812,1296300,1708,17074,907,2311,419,5275,492,358,106,7189,883,22212,1077,1765,371,20447,1034
04000E2US40,40,Oklahoma -- In micropolitan statistical area -- not in principal city,362787,119,272238,1437,7219,535,45828,1132,2091,387,219,93,6616,812,28576,989,1143,262,27433,949
04000E2US41,41,Oregon -- In micropolitan statistical area -- not in principal city,383028,96,344598,1304,1501,282,9078,750,3365,371,624,167,9461,1057,14401,902,1390,314,13011,841
04000E2US42,42,Pennsylvania -- In micropolitan statistical area -- not in principal city,931070,141,887182,850,20734,642,1403,233,5108,334,242,147,4822,559,11579,667,1335,225,10244,681
04000E2US45,45,South Carolina -- In micropolitan statistical area -- not in principal city,357816,76,239401,1597,102491,1378,1719,295,2300,277,55,51,4992,790,6858,784,660,241,6198,790
04000E2US46,46,South Dakota -- In micropolitan statistical area -- not in principal city,76478,165,72691,515,599,278,1466,280,331,126,53,49,304,112,1034,260,16,20,1018,257
04000E2US47,47,Tennessee -- In micropolitan statistical area -- not in principal city,620468,334,586843,1105,13258,823,1576,306,2670,399,160,81,4812,694,11149,779,1002,289,10147,744
04000E2US48,48,Texas -- In micropolitan statistical area -- not in principal city,873611,1006,770401,3137,53568,1837,5853,730,4329,611,381,158,24479,2144,14600,1112,2760,687,11840,777
04000E2US49,49,Utah -- In micropolitan statistical area -- not in principal city,102809,380,95759,673,599,198,3096,327,842,194,61,50,919,253,1533,448,186,105,1347,424
04000E2US50,50,Vermont -- In micropolitan statistical area -- not in principal city,211679,362,203805,470,1592,207,666,150,1290,162,92,81,648,150,3586,242,51,25,3535,242
04000E2US51,51,Virginia -- In micropolitan statistical area -- not in principal city,209983,31,175227,522,27231,509,248,98,1103,162,48,51,2746,386,3380,529,208,137,3172,508
04000E2US53,53,Washington -- In micropolitan statistical area -- not in principal city,400594,135,341101,1913,3983,575,9624,559,5404,508,527,161,26454,1887,13501,792,1670,471,11831,748
04000E2US54,54,West Virginia -- In micropolitan statistical area -- not in principal city,244387,231,235623,541,3492,410,341,144,1370,215,45,38,362,210,3154,402,103,100,3051,401
04000E2US55,55,Wisconsin -- In micropolitan statistical area -- not in principal city,546453,96,516641,1232,4625,443,8419,456,3952,540,116,55,4576,621,8124,577,1124,274,7000,530
04000E2US56,56,Wyoming -- In micropolitan statistical area -- not in principal city,105483,59,92926,674,343,180,8378,532,725,280,22,22,1084,327,2005,355,179,106,1826,334
04000E2US72,72,Puerto Rico -- In micropolitan statistical area -- not in principal city,94706,1713,63216,2215,16847,1519,153,127,133,131,0,32,13440,1288,917,392,154,88,763,374
04000G0US01,01,Alabama -- Not in metropolitan or micropolitan statistical area,445201,*****,298450,772,132726,734,3009,316,2050,347,117,71,3580,728,5269,597,196,101,5073,590
04000G0US02,02,Alaska -- Not in metropolitan or micropolitan statistical area,192995,*****,100224,404,1560,209,65720,539,9860,282,959,96,1911,380,12761,685,732,185,12029,638
04000G0US04,04,Arizona -- Not in metropolitan or micropolitan statistical area,101447,*****,40275,484,732,144,55476,416,443,93,107,80,2123,475,2291,444,277,131,2014,406
04000G0US05,05,Arkansas -- Not in metropolitan or micropolitan statistical area,540085,*****,448505,868,63547,593,3748,409,2813,367,304,74,11378,797,9790,586,618,149,9172,567
04000G0US06,06,California -- Not in metropolitan or micropolitan statistical area,270084,*****,235347,1284,2964,278,7641,574,3995,400,861,335,8713,1204,10563,871,956,267,9607,846
04000G0US08,08,Colorado -- Not in metropolitan or micropolitan statistical area,305046,*****,277713,973,3771,417,6363,470,2079,222,504,205,8357,866,6259,602,1198,271,5061,538
04000G0US12,12,Florida -- Not in metropolitan or micropolitan statistical area,345918,*****,269397,658,62699,714,2395,260,1562,344,435,213,2696,522,6734,763,485,178,6249,733
04000G0US13,13,Georgia -- Not in metropolitan or micropolitan statistical area,786131,154,545015,1555,205943,1150,2284,503,4597,525,193,122,17145,1385,10954,1093,2139,573,8815,878
04000G0US16,16,Idaho -- Not in metropolitan or micropolitan statistical area,138357,114,127891,824,271,90,3061,242,574,142,164,75,3511,800,2885,329,475,220,2410,275
04000G0US17,17,Illinois -- Not in metropolitan or micropolitan statistical area,607429,*****,571020,595,20515,564,1047,208,3019,208,149,84,3841,425,7838,508,849,183,6989,474
04000G0US18,18,Indiana -- Not in metropolitan or micropolitan statistical area,459682,*****,443704,543,3350,313,872,160,1530,239,223,164,3849,512,6154,446,582,164,5572,398
04000G0US19,19,Iowa -- Not in metropolitan or micropolitan statistical area,730390,*****,699166,927,6271,409,3329,337,5611,345,314,63,7227,830,8472,563,1015,235,7457,508
04000G0US20,20,Kansas -- Not in metropolitan or micropolitan statistical area,391627,*****,367775,855,3645,327,3928,305,1667,195,315,124,5362,765,8935,502,758,240,8177,424
04000G0US21,21,Kentucky -- Not in metropolitan or micropolitan statistical area,954369,*****,907873,874,24039,881,1756,304,3151,499,316,153,5517,637,11717,788,1512,357,10205,739
04000G0US22,22,Louisiana -- Not in metropolitan or micropolitan statistical area,327906,*****,213484,513,102303,658,3628,309,783,182,101,84,2573,511,5034,618,444,140,4590,613
04000G0US23,23,Maine -- Not in metropolitan or micropolitan statistical area,423492,*****,406173,240,2427,179,3982,264,2451,197,112,68,792,134,7555,485,289,97,7266,478
04000G0US24,24,Maryland -- Not in metropolitan or micropolitan statistical area,81967,*****,71202,306,7460,220,197,111,519,66,18,20,766,297,1805,263,168,113,1637,238
04000G0US25,25,Massachusetts -- Not in metropolitan or micropolitan statistical area,10912,*****,8793,422,909,414,64,73,260,132,6,12,196,165,684,312,99,109,585,309
04000G0US26,26,Michigan -- Not in metropolitan or micropolitan statistical area,664586,*****,626270,423,8924,613,9405,577,2640,185,123,45,3260,370,13964,629,1070,170,12894,607
04000G0US27,27,Minnesota -- Not in metropolitan or micropolitan statistical area,511702,*****,477291,631,4245,305,11779,318,3947,218,290,75,4960,627,9190,516,705,150,8485,481
04000G0US28,28,Mississippi -- Not in metropolitan or micropolitan statistical area,643290,*****,389217,785,231078,1116,8374,317,1935,391,161,96,6142,728,6383,877,350,140,6033,859
04000G0US29,29,Missouri -- Not in metropolitan or micropolitan statistical area,830764,*****,783787,666,20757,479,4801,446,2771,266,294,109,4110,605,14244,646,554,149,13690,652
04000G0US30,30,Montana -- Not in metropolitan or micropolitan statistical area,356961,101,294179,439,751,168,48615,640,1578,218,202,118,1609,327,10027,622,548,158,9479,586
04000G0US31,31,Nebraska -- Not in metropolitan or micropolitan statistical area,340213,94,319066,672,2317,272,7764,426,1699,217,358,243,3442,575,5567,467,641,219,4926,405
04000G0US32,32,Nevada -- Not in metropolitan or micropolitan statistical area,33182,168,27550,406,1010,178,2635,361,427,115,76,57,963,283,521,142,84,52,437,125
04000G0US33,33,New Hampshire -- Not in metropolitan or micropolitan statistical area,47524,*****,46278,65,235,51,37,36,279,74,8,14,15,13,672,120,80,84,592,84
04000G0US35,35,New Mexico -- Not in metropolitan or micropolitan statistical area,73123,*****,61667,961,488,146,2824,618,548,266,17,24,5204,743,2375,501,890,388,1485,313
04000G0US36,36,New York -- Not in metropolitan or micropolitan statistical area,394409,*****,361298,820,15365,519,1031,203,3374,218,67,42,5625,853,7649,705,1033,264,6616,620
04000G0US37,37,North Carolina -- Not in metropolitan or micropolitan statistical area,634089,*****,436040,1965,155262,1097,12448,599,3282,377,233,107,16105,1838,10719,977,1293,339,9426,928
04000G0US38,38,North Dakota -- Not in metropolitan or micropolitan statistical area,197307,87,166447,361,1182,230,23792,435,822,166,46,35,1493,270,3525,336,258,83,3267,337
04000G0US39,39,Ohio -- Not in metropolitan or micropolitan statistical area,450945,*****,433996,482,4479,372,784,198,1622,199,35,25,3223,411,6806,462,755,216,6051,457
04000G0US40,40,Oklahoma -- Not in metropolitan or micropolitan statistical area,542286,*****,388752,745,14732,315,73225,1232,2345,168,655,100,12860,724,49717,1378,2729,283,46988,1367
04000G0US41,41,Oregon -- Not in metropolitan or micropolitan statistical area,98562,*****,86260,590,565,104,4930,249,624,109,290,113,3069,583,2824,281,148,68,2676,276
04000G0US42,42,Pennsylvania -- Not in metropolitan or micropolitan statistical area,378639,*****,362947,395,7600,393,699,93,1533,121,83,39,1344,192,4433,276,488,116,3945,270
04000G0US45,45,South Carolina -- Not in metropolitan or micropolitan statistical area,306647,*****,143483,582,152276,759,1706,295,1079,211,444,392,3399,520,4260,655,296,140,3964,650
04000G0US46,46,South Dakota -- Not in metropolitan or micropolitan statistical area,217111,87,156632,375,669,141,51584,671,1229,324,91,71,936,157,5970,509,176,91,5794,505
04000G0US47,47,Tennessee -- Not in metropolitan or micropolitan statistical area,628943,*****,558042,872,50438,816,2095,298,2865,452,309,122,2394,532,12800,1010,958,298,11842,952
04000G0US48,48,Texas -- Not in metropolitan or micropolitan statistical area,1377814,350,1163429,2731,101196,999,7479,815,5824,614,790,309,73556,2610,25540,1279,5496,764,20044,1056
04000G0US49,49,Utah -- Not in metropolitan or micropolitan statistical area,144159,*****,126824,506,564,142,9491,297,620,114,427,105,4143,482,2090,246,274,98,1816,243
04000G0US50,50,Vermont -- Not in metropolitan or micropolitan statistical area,162875,*****,155415,186,1423,151,567,118,1618,106,30,12,395,112,3427,254,157,69,3270,253
04000G0US51,51,Virginia -- Not in metropolitan or micropolitan statistical area,779690,*****,610193,857,141103,1190,1948,355,5006,533,178,97,5804,733,15458,1096,1088,264,14370,1073
04000G0US53,53,Washington -- Not in metropolitan or micropolitan statistical area,154477,*****,133004,702,680,163,7102,471,1910,163,346,128,5602,694,5833,462,358,117,5475,487
04000G0US54,54,West Virginia -- Not in metropolitan or micropolitan statistical area,402722,*****,387434,515,6900,475,831,289,1057,253,69,70,1175,366,5256,534,233,128,5023,512
04000G0US55,55,Wisconsin -- Not in metropolitan or micropolitan statistical area,720806,*****,677760,615,6592,349,15263,414,3318,181,188,40,6660,575,11025,546,763,166,10262,521
04000G0US56,56,Wyoming -- Not in metropolitan or micropolitan statistical area,160560,*****,151819,437,698,186,1573,393,845,222,43,32,2147,391,3435,369,531,174,2904,323
04000G0US72,72,Puerto Rico -- Not in metropolitan or micropolitan statistical area,25479,*****,14314,1053,1112,470,39,41,177,175,0,25,9496,1019,341,212,118,104,223,173
04000H0US01,01,Alabama -- Not in metropolitan statistical area,1149986,*****,821403,1813,277180,1137,8576,671,6916,537,985,570,16149,1764,18777,1147,1293,371,17484,1055
04000H0US02,02,Alaska -- Not in metropolitan statistical area,239174,*****,131818,500,1978,211,71273,657,13344,321,1275,110,2426,479,17060,899,934,269,16126,817
04000H0US04,04,Arizona -- Not in metropolitan statistical area,346552,*****,202871,1460,2907,302,116728,745,2247,184,287,93,12802,1378,8710,808,1223,261,7487,750
04000H0US05,05,Arkansas -- Not in metropolitan statistical area,1141244,*****,921025,1361,163990,1032,6244,469,6393,468,529,168,22424,1417,20639,844,1317,263,19322,819
04000H0US06,06,California -- Not in metropolitan statistical area,832062,*****,706168,2244,11863,506,27079,1155,14261,593,2019,383,35364,2067,35308,1490,3663,453,31645,1478
04000H0US08,08,Colorado -- Not in metropolitan statistical area,693587,*****,628181,2203,9054,771,11930,702,5058,361,945,261,23414,2126,15005,1205,3072,645,11933,1021
04000H0US09,09,Connecticut -- Not in metropolitan statistical area,184454,*****,171607,584,3560,388,330,136,3546,202,6,9,2463,464,2942,473,601,364,2341,299
04000H0US12,12,Florida -- Not in metropolitan statistical area,705875,*****,565282,1502,106838,831,4200,503,4499,430,659,244,10734,1295,13663,1232,1191,309,12472,1144
04000H0US13,13,Georgia -- Not in metropolitan statistical area,1775803,*****,1222754,2595,457879,1579,4770,795,15735,744,661,253,45379,2782,28625,1780,4497,699,24128,1527
04000H0US15,15,Hawaii -- Not in metropolitan statistical area,267418,*****,89793,947,1703,219,1086,245,68380,1969,32351,1315,2724,600,71381,2135,1424,362,69957,2101
04000H0US16,16,Idaho -- Not in metropolitan statistical area,552227,*****,507866,1704,2627,246,8592,560,5846,430,637,191,14784,1638,11875,854,1495,336,10380,755
04000H0US17,17,Illinois -- Not in metropolitan statistical area,1485876,*****,1381903,1130,55478,955,2770,367,9735,352,582,199,12458,1044,22950,987,2323,289,20627,907
04000H0US18,18,Indiana -- Not in metropolitan statistical area,1466083,*****,1388600,1443,22830,666,3286,413,8952,423,445,200,20324,1384,21646,1077,2789,517,18857,907
04000H0US19,19,Iowa -- Not in metropolitan statistical area,1278500,*****,1203881,1301,19007,881,4557,414,13455,691,963,235,17583,1168,19054,961,1865,324,17189,906
04000H0US20,20,Kansas -- Not in metropolitan statistical area,939658,*****,843702,1775,23278,688,8589,555,10227,442,871,194,25189,1619,27802,1279,2959,569,24843,1016
04000H0US21,21,Kentucky -- Not in metropolitan statistical area,1833756,*****,1718394,1160,62815,1172,4063,486,8854,708,573,215,10225,818,28832,1199,3414,520,25418,1186
04000H0US22,22,Louisiana -- Not in metropolitan statistical area,763510,*****,490164,797,240508,960,6343,451,4375,280,379,99,7246,872,14495,973,1309,278,13186,924
04000H0US23,23,Maine -- Not in metropolitan statistical area,544781,*****,522512,275,3515,262,4750,315,3510,232,171,88,1031,200,9292,519,388,119,8904,512
04000H0US24,24,Maryland -- Not in metropolitan statistical area,151814,*****,123684,453,20703,391,256,115,1378,120,49,51,1698,469,4046,456,363,185,3683,442
04000H0US25,25,Massachusetts -- Not in metropolitan statistical area,99113,*****,90373,533,2604,488,473,98,1446,200,69,83,888,277,3260,456,375,159,2885,468
04000H0US26,26,Michigan -- Not in metropolitan statistical area,1797642,*****,1679589,1049,31183,828,23844,872,10290,406,525,128,10298,796,41913,1296,3920,450,37993,1135
04000H0US27,27,Minnesota -- Not in metropolitan statistical area,1236541,*****,1136945,1051,17685,557,29201,520,13675,469,453,86,16388,1100,22194,946,1891,318,20303,916
04000H0US28,28,Mississippi -- Not in metropolitan statistical area,1615011,*****,935494,1176,631080,1411,10225,405,9387,768,312,123,12437,1053,16076,1320,1175,289,14901,1242
04000H0US29,29,Missouri -- Not in metropolitan statistical area,1547507,*****,1430539,1029,53123,801,8475,573,10281,454,1141,186,11619,863,32329,1129,2058,421,30271,1031
04000H0US30,30,Montana -- Not in metropolitan statistical area,666270,101,586373,637,1739,254,53281,745,4086,354,310,127,3400,538,17081,770,918,207,16163,771
04000H0US31,31,Nebraska -- Not in metropolitan statistical area,667855,*****,626334,1246,6537,371,9830,532,4243,334,550,269,9327,1102,11034,765,1453,329,9581,644
04000H0US32,32,Nevada -- Not in metropolitan statistical area,271628,*****,233215,1106,4408,325,10390,561,3591,388,669,166,11646,974,7709,630,853,236,6856,603
04000H0US33,33,New Hampshire -- Not in metropolitan statistical area,496446,*****,471946,471,5012,459,1247,265,7928,408,150,62,1267,308,8896,604,704,184,8192,540
04000H0US35,35,New Mexico -- Not in metropolitan statistical area,690195,*****,497772,2918,13096,580,87002,1135,5861,567,399,137,66454,2661,19611,1358,6374,796,13237,1072
04000H0US36,36,New York -- Not in metropolitan statistical area,1389783,*****,1276777,985,43994,1063,9624,489,13075,429,365,153,18252,1008,27696,1250,3331,397,24365,1164
04000H0US37,37,North Carolina -- Not in metropolitan statistical area,2204566,*****,1522823,2983,482882,1536,81592,1140,16594,688,1110,255,54358,2669,45207,2110,5335,693,39872,2109
04000H0US38,38,North Dakota -- Not in metropolitan statistical area,376052,87,326706,696,5739,455,27570,546,2653,256,157,72,4305,747,8922,643,791,264,8131,612
04000H0US39,39,Ohio -- Not in metropolitan statistical area,2363763,*****,2231319,1205,49286,1062,4490,562,13541,536,567,151,17308,1242,47252,1371,4326,544,42926,1309
04000H0US40,40,Oklahoma -- Not in metropolitan statistical area,1282167,*****,930610,1239,42497,506,152643,1710,11850,428,1311,178,35048,1364,108208,2321,5594,541,102614,2172
04000H0US41,41,Oregon -- Not in metropolitan statistical area,657244,*****,584394,1696,4272,497,16716,885,6159,485,1581,219,18226,1554,25896,978,2465,450,23431,886
04000H0US42,42,Pennsylvania -- Not in metropolitan statistical area,1478458,*****,1406654,772,34302,678,2333,274,7974,331,377,166,7066,606,19752,731,2153,294,17599,740
04000H0US45,45,South Carolina -- Not in metropolitan statistical area,749491,*****,419198,1101,298182,1254,3571,438,3987,283,506,398,10644,1102,13403,1169,1415,374,11988,1159
04000H0US46,46,South Dakota -- Not in metropolitan statistical area,446240,*****,365950,619,3291,356,58469,707,5879,402,200,100,2431,471,10020,730,358,149,9662,701
04000H0US47,47,Tennessee -- Not in metropolitan statistical area,1496180,*****,1347925,1483,91739,1037,4659,557,7778,620,713,241,12938,1354,30428,1369,2608,484,27820,1290
04000H0US48,48,Texas -- Not in metropolitan statistical area,3040614,197,2566006,4581,240543,1506,18732,1430,21206,832,2186,429,133472,3944,58469,2172,11859,1297,46610,1585
04000H0US49,49,Utah -- Not in metropolitan statistical area,318555,*****,287833,721,1461,253,13839,391,2234,264,543,124,7134,660,5511,538,760,228,4751,509
04000H0US50,50,Vermont -- Not in metropolitan statistical area,407885,*****,391209,284,3398,239,1257,204,3349,184,134,85,1069,212,7469,378,214,78,7255,379
04000H0US51,51,Virginia -- Not in metropolitan statistical area,1050235,*****,815290,1065,196222,1213,2272,365,6554,536,254,118,9244,903,20399,1203,1462,332,18937,1185
04000H0US53,53,Washington -- Not in metropolitan statistical area,721475,*****,606929,1886,8533,564,19475,915,15599,607,1387,217,40468,1753,29084,1313,3704,755,25380,1078
04000H0US54,54,West Virginia -- Not in metropolitan statistical area,704825,*****,673949,606,15393,588,1332,342,2773,299,132,78,1639,457,9607,675,388,173,9219,678
04000H0US55,55,Wisconsin -- Not in metropolitan statistical area,1497664,*****,1406050,1052,14160,599,25587,611,13355,402,399,105,13734,961,24379,974,2518,429,21861,911
04000H0US56,56,Wyoming -- Not in metropolitan statistical area,405146,*****,370786,987,2451,395,12000,752,3279,356,280,229,6373,929,9977,719,1208,346,8769,628
04000H0US72,72,Puerto Rico -- Not in metropolitan statistical area,150811,*****,96951,2234,24027,1727,192,135,310,188,0,32,27568,1980,1763,600,302,132,1461,572
