GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39
04000G0US17,17,Illinois -- Not in metropolitan or micropolitan statistical area,580605,1164,386246,3292,66.5,0.5,(X),(X),305807,3503,52.7,0.6,135603,462,68700,1323,50.7,1.0,331793,1037,199797,2327,60.2,0.7,113209,544,37310,945,33.0,0.8,(X),(X),92187,1822,15.9,0.3,135603,462,9292,721,6.9,0.5,331793,1037,36656,1192,11.0,0.4,113209,544,46239,1107,40.8,1.0,(X),(X),9781,674,1.7,0.1,135603,462,1290,285,1.0,0.2,331793,1037,3883,424,1.2,0.1,113209,544,4608,326,4.1,0.3,130225,3301,34128,1559,26.2,1.0,446347,3579,350485,3642,78.5,0.5,174677,1828,150392,1913,86.1,0.5,39781,536,20301,719,51.0,1.6,95822,480,57422,1053,59.9,1.0,44005,614,27910,654,63.4,1.4,57569,660,36141,867,62.8,1.2,66474,482,45981,855,69.2,1.2,78472,433,57675,730,73.5,0.9,85273,390,64309,614,75.4,0.7,62820,202,41088,748,65.4,1.2,50389,475,35419,695,70.3,1.1,(X),(X),282569,2898,48.7,0.5,(X),(X),245788,3059,42.3,0.5,(X),(X),34571,1347,6.0,0.2,(X),(X),2210,411,0.4,0.1
04000G0US18,18,Indiana -- Not in metropolitan or micropolitan statistical area,452117,479,307870,3009,68.1,0.7,(X),(X),248505,3132,55.0,0.7,116307,468,63776,1608,54.8,1.4,258129,536,163932,1980,63.5,0.7,77681,411,20797,857,26.8,1.1,(X),(X),66856,1580,14.8,0.3,116307,468,6705,672,5.8,0.6,258129,536,26208,1046,10.2,0.4,77681,411,33943,968,43.7,1.2,(X),(X),7437,620,1.6,0.1,116307,468,1235,233,1.1,0.2,258129,536,3221,362,1.2,0.1,77681,411,2981,334,3.8,0.4,92887,2539,30291,1382,32.6,1.3,356289,2584,276314,3195,77.6,0.6,142705,1459,123596,1622,86.6,0.5,33967,498,17987,712,53.0,1.9,82340,604,52191,1240,63.4,1.5,34802,532,23248,759,66.8,1.9,43645,471,28204,717,64.6,1.6,52683,351,38723,741,73.5,1.3,62933,313,47612,774,75.7,1.2,64066,248,49244,733,76.9,1.1,45600,226,28957,631,63.5,1.4,32081,332,21704,589,67.7,1.7,(X),(X),237589,3028,52.6,0.7,(X),(X),212347,3107,47.0,0.7,(X),(X),23303,1301,5.2,0.3,(X),(X),1939,287,0.4,0.1
04000G0US19,19,Iowa -- Not in metropolitan or micropolitan statistical area,716351,761,534509,3068,74.6,0.4,(X),(X),386875,3370,54.0,0.5,176081,481,97151,1528,55.2,0.9,403527,688,264377,2119,65.5,0.5,136743,580,25347,663,18.5,0.5,(X),(X),160384,2210,22.4,0.3,176081,481,19702,897,11.2,0.5,403527,688,65511,1418,16.2,0.4,136743,580,75171,1165,55.0,0.8,(X),(X),11643,709,1.6,0.1,176081,481,1774,283,1.0,0.2,403527,688,4763,428,1.2,0.1,136743,580,5106,350,3.7,0.3,128533,2955,47962,1856,37.3,1.2,576810,3015,477741,3295,82.8,0.3,247550,1587,224578,1597,90.7,0.3,51962,431,31367,658,60.4,1.2,124119,613,84482,1171,68.1,0.9,58299,633,43730,801,75.0,1.1,67627,586,50738,747,75.0,0.9,77326,420,61117,828,79.0,1.0,93916,420,77573,723,82.6,0.7,106359,295,89708,644,84.3,0.6,71545,265,48368,587,67.6,0.8,65198,553,47426,732,72.7,1.0,(X),(X),400647,2706,55.9,0.4,(X),(X),329523,3071,46.0,0.4,(X),(X),68064,1729,9.5,0.2,(X),(X),3060,376,0.4,0.1
04000G0US20,20,Kansas -- Not in metropolitan or micropolitan statistical area,381867,506,275691,2195,72.2,0.6,(X),(X),194230,2202,50.9,0.6,97141,491,49486,1145,50.9,1.2,210406,602,131786,1427,62.6,0.6,74320,443,12958,492,17.4,0.7,(X),(X),87115,1303,22.8,0.3,97141,491,11664,648,12.0,0.7,210406,602,35467,864,16.9,0.4,74320,443,39984,784,53.8,1.0,(X),(X),10578,681,2.8,0.2,97141,491,2387,363,2.5,0.4,210406,602,4167,398,2.0,0.2,74320,443,4024,268,5.4,0.4,79931,2039,31931,1286,39.9,1.4,297983,2152,241199,2300,80.9,0.5,126265,1280,112515,1451,89.1,0.6,29627,423,17168,636,57.9,2.0,67514,596,44036,913,65.2,1.3,28641,486,21088,591,73.6,1.6,36833,617,26701,669,72.5,1.6,40495,417,30847,609,76.2,1.3,47692,380,38582,503,80.9,0.8,56745,306,46316,603,81.6,1.0,39551,248,25940,542,65.6,1.3,34769,403,25013,498,71.9,1.2,(X),(X),205422,2116,53.8,0.5,(X),(X),165468,2064,43.3,0.5,(X),(X),36499,1113,9.6,0.3,(X),(X),3455,464,0.9,0.1
04000G0US21,21,Kentucky -- Not in metropolitan or micropolitan statistical area,932756,1283,503784,5377,54.0,0.6,(X),(X),408770,5353,43.8,0.6,223865,848,90067,2300,40.2,1.1,553056,1343,272931,3476,49.3,0.6,155835,634,45772,1133,29.4,0.7,(X),(X),106383,2335,11.4,0.3,223865,848,12813,860,5.7,0.4,553056,1343,47273,1487,8.5,0.3,155835,634,46297,1187,29.7,0.8,(X),(X),16260,1000,1.7,0.1,223865,848,2522,359,1.1,0.2,553056,1343,6899,581,1.2,0.1,155835,634,6839,521,4.4,0.3,319936,5535,64666,2456,20.2,0.7,603359,5595,433640,5253,71.9,0.6,235467,2285,195339,2429,83.0,0.5,67442,778,26821,981,39.8,1.5,156423,1156,76004,1771,48.6,1.1,80098,1119,43017,1084,53.7,1.2,93898,1026,49239,1297,52.4,1.3,113804,767,68017,1217,59.8,1.0,131487,606,77088,1421,58.6,1.0,133769,465,77834,1390,58.2,1.0,95387,448,50934,849,53.4,0.9,60448,461,34830,910,57.6,1.4,(X),(X),370125,4830,39.7,0.5,(X),(X),326655,4845,35.0,0.5,(X),(X),39934,1639,4.3,0.2,(X),(X),3536,472,0.4,0.1
04000G0US22,22,Louisiana -- Not in metropolitan or micropolitan statistical area,302533,1313,160176,2545,52.9,0.8,(X),(X),128388,2426,42.4,0.8,79952,651,26803,1151,33.5,1.4,171431,937,85236,1665,49.7,1.0,51150,436,16349,669,32.0,1.3,(X),(X),36478,1446,12.1,0.5,79952,651,4328,569,5.4,0.7,171431,937,17190,965,10.0,0.6,51150,436,14960,652,29.2,1.2,(X),(X),5951,693,2.0,0.2,79952,651,861,288,1.1,0.4,171431,937,2399,378,1.4,0.2,51150,436,2691,294,5.3,0.6,105455,2494,23980,1196,22.7,1.0,195965,2688,136042,2659,69.4,1.0,80352,1250,62980,1347,78.4,1.1,24394,384,8050,556,33.0,2.1,55558,623,22720,846,40.9,1.5,25423,649,12124,672,47.7,2.4,31865,643,17158,736,53.8,2.1,34300,582,20484,748,59.7,2.0,39078,423,24718,611,63.3,1.5,40765,297,25876,748,63.5,1.7,30596,320,16950,596,55.4,1.9,20554,408,12096,474,58.8,2.2,(X),(X),117104,2478,38.7,0.8,(X),(X),100874,2467,33.3,0.8,(X),(X),14918,1114,4.9,0.4,(X),(X),1312,411,0.4,0.1
04000G0US23,23,Maine -- Not in metropolitan or micropolitan statistical area,418371,380,259848,2188,62.1,0.5,(X),(X),190655,2112,45.6,0.5,83455,369,38882,985,46.6,1.1,245552,460,127854,1508,52.1,0.6,89364,362,23919,700,26.8,0.8,(X),(X),69289,1540,16.6,0.4,83455,369,6416,524,7.7,0.6,245552,460,30686,1059,12.5,0.4,89364,362,32187,826,36.0,0.9,(X),(X),14351,928,3.4,0.2,83455,369,1814,342,2.2,0.4,245552,460,5441,518,2.2,0.2,89364,362,7096,448,7.9,0.5,98551,2193,23916,1271,24.3,1.1,314354,2237,232232,2562,73.9,0.6,115544,1443,95944,1411,83.0,0.6,23025,435,10723,444,46.6,2.0,60430,576,35015,894,57.9,1.3,29810,490,18132,606,60.8,1.7,37741,431,19889,753,52.7,1.9,46058,277,28820,788,62.6,1.7,60882,209,41242,818,67.7,1.3,71061,169,50621,695,71.2,0.9,53876,214,32269,621,59.9,1.1,35488,280,23137,530,65.2,1.5,(X),(X),186388,2093,44.6,0.5,(X),(X),153523,2107,36.7,0.5,(X),(X),28943,1057,6.9,0.3,(X),(X),3922,504,0.9,0.1
04000G0US24,24,Maryland -- Not in metropolitan or micropolitan statistical area,80758,218,51363,1381,63.6,1.7,(X),(X),41249,1284,51.1,1.6,17712,192,7911,563,44.7,3.2,47571,208,27504,799,57.8,1.7,15475,178,5834,372,37.7,2.3,(X),(X),11536,747,14.3,0.9,17712,192,1137,257,6.4,1.4,47571,208,5284,435,11.1,0.9,15475,178,5115,406,33.1,2.6,(X),(X),1762,285,2.2,0.4,17712,192,157,63,0.9,0.4,47571,208,713,160,1.5,0.3,15475,178,892,198,5.8,1.3,16918,1248,3760,529,22.2,3.1,62265,1298,46468,1412,74.6,1.7,25069,626,20702,708,82.6,1.8,5231,163,2041,263,39.0,5.1,12481,236,6934,450,55.6,3.4,7693,292,4620,334,60.1,3.7,7740,249,4297,323,55.5,4.1,8911,155,5865,305,65.8,3.1,11225,158,8372,333,74.6,2.8,12002,100,9124,277,76.0,2.3,9143,86,5797,245,63.4,2.7,6332,148,4313,265,68.1,3.7,(X),(X),37918,1136,47.0,1.4,(X),(X),32582,1104,40.3,1.4,(X),(X),4902,500,6.1,0.6,(X),(X),434,135,0.5,0.2
04000G0US25,25,Massachusetts -- Not in metropolitan or micropolitan statistical area,10857,35,8303,477,76.5,4.4,(X),(X),5965,516,54.9,4.8,2341,168,1339,254,57.2,12.1,6946,214,3934,363,56.6,4.7,1570,130,692,98,44.1,6.8,(X),(X),2536,363,23.4,3.3,2341,168,428,145,18.3,6.1,6946,214,1562,276,22.5,4.0,1570,130,546,91,34.8,6.1,(X),(X),93,73,0.9,0.7,2341,168,0,19,0.0,1.5,6946,214,57,67,0.8,1.0,1570,130,36,19,2.3,1.2,1506,474,603,247,40.0,14.7,9225,459,7595,514,82.3,3.6,3429,303,2947,348,85.9,5.2,593,144,514,157,86.7,10.5,1748,220,1253,206,71.7,15.3,837,175,670,152,80.0,12.6,1499,227,1061,195,70.8,9.7,1500,179,1101,190,73.4,8.5,1689,153,1383,147,81.9,6.9,1421,108,1235,101,86.9,6.7,957,126,647,71,67.6,10.3,613,58,439,53,71.6,8.9,(X),(X),6743,477,62.1,4.4,(X),(X),4911,481,45.2,4.4,(X),(X),1832,354,16.9,3.3,(X),(X),0,19,0.0,0.3
04000G0US26,26,Michigan -- Not in metropolitan or micropolitan statistical area,651330,693,421437,2450,64.7,0.4,(X),(X),330056,2524,50.7,0.4,135344,437,62402,1173,46.1,0.9,366033,715,199682,1853,54.6,0.5,149953,473,67972,918,45.3,0.6,(X),(X),106836,1525,16.4,0.2,135344,437,7756,442,5.7,0.3,366033,715,42847,1096,11.7,0.3,149953,473,56233,771,37.5,0.5,(X),(X),13429,554,2.1,0.1,135344,437,1559,172,1.2,0.1,366033,715,5656,314,1.5,0.1,149953,473,6214,349,4.1,0.2,162750,2321,43623,1237,26.8,0.7,485076,2328,376933,2613,77.7,0.4,161589,1485,134583,1465,83.3,0.4,37878,353,16808,597,44.4,1.4,97466,501,53338,998,54.7,1.0,44605,568,25548,635,57.3,1.4,54802,415,29350,582,53.6,1.1,65208,348,41228,634,63.2,0.9,89659,314,61225,738,68.3,0.8,111759,240,81514,686,72.9,0.6,88336,211,64323,563,72.8,0.6,61617,406,48103,521,78.1,0.8,(X),(X),272851,2570,41.9,0.4,(X),(X),233569,2621,35.9,0.4,(X),(X),36505,1245,5.6,0.2,(X),(X),2777,264,0.4,0.1
04000G0US27,27,Minnesota -- Not in metropolitan or micropolitan statistical area,502647,583,359987,2096,71.6,0.4,(X),(X),256124,2025,51.0,0.4,121891,319,66878,1054,54.9,0.9,280559,450,170533,1318,60.8,0.5,100197,559,18713,518,18.7,0.5,(X),(X),111033,1381,22.1,0.3,121891,319,12384,587,10.2,0.5,280559,450,42817,756,15.3,0.3,100197,559,55832,762,55.7,0.7,(X),(X),9513,471,1.9,0.1,121891,319,1329,191,1.1,0.2,280559,450,3817,284,1.4,0.1,100197,559,4367,246,4.4,0.2,94508,1792,34105,1200,36.1,1.0,405358,1983,324719,2296,80.1,0.4,159759,1200,138190,1254,86.5,0.4,36578,322,22112,476,60.5,1.3,85313,434,56722,952,66.5,1.0,35801,509,24300,553,67.9,1.4,47567,571,32397,564,68.1,1.0,53366,318,40094,553,75.1,1.0,66131,319,51373,525,77.7,0.8,77694,240,61957,529,79.7,0.6,54789,221,37843,425,69.1,0.8,45408,567,33189,517,73.1,0.8,(X),(X),261595,1964,52.0,0.4,(X),(X),215980,2012,43.0,0.4,(X),(X),43439,1007,8.6,0.2,(X),(X),2176,244,0.4,0.1
04000G0US28,28,Mississippi -- Not in metropolitan or micropolitan statistical area,626221,937,331025,4215,52.9,0.7,(X),(X),255242,3859,40.8,0.6,165230,673,55638,1812,33.7,1.1,359725,983,180952,2930,50.3,0.8,101266,553,18652,763,18.4,0.7,(X),(X),79318,2594,12.7,0.4,165230,673,11357,1142,6.9,0.7,359725,983,36555,1752,10.2,0.5,101266,553,31406,967,31.0,1.0,(X),(X),14909,1043,2.4,0.2,165230,673,2096,375,1.3,0.2,359725,983,5795,641,1.6,0.2,101266,553,7018,542,6.9,0.5,221227,4330,48344,1723,21.9,0.8,400738,4323,280633,3960,70.0,0.8,166673,2105,138559,2333,83.1,0.8,49718,689,16945,998,34.1,2.0,115512,993,49711,1549,43.0,1.2,55873,877,29297,1295,52.4,2.2,64805,1088,35488,1001,54.8,1.4,75106,779,47148,1242,62.8,1.6,81185,702,51350,1117,63.3,1.3,82756,419,50549,1056,61.1,1.3,59618,504,29516,842,49.5,1.3,41648,490,21021,632,50.5,1.5,(X),(X),250415,3858,40.0,0.6,(X),(X),212905,3869,34.0,0.6,(X),(X),33801,2020,5.4,0.3,(X),(X),3709,568,0.6,0.1
04000G0US29,29,Missouri -- Not in metropolitan or micropolitan statistical area,811104,607,480244,4517,59.2,0.6,(X),(X),351686,4029,43.4,0.5,196201,697,81276,1839,41.4,0.9,453900,822,234859,2890,51.7,0.6,161003,574,35551,924,22.1,0.6,(X),(X),130118,2675,16.0,0.3,196201,697,15070,939,7.7,0.5,453900,822,53729,1532,11.8,0.3,161003,574,61319,1278,38.1,0.8,(X),(X),22557,1079,2.8,0.1,196201,697,3340,430,1.7,0.2,453900,822,9479,666,2.1,0.1,161003,574,9738,565,6.0,0.4,233047,3634,63071,2256,27.1,0.9,572328,3649,415494,4623,72.6,0.6,225344,2322,185899,2534,82.5,0.6,57796,720,25599,910,44.3,1.4,138405,914,72233,1542,52.2,1.1,60050,726,34537,1048,57.5,1.6,76911,733,45334,1097,58.9,1.3,87731,456,56639,986,64.6,1.1,108890,452,69867,1373,64.2,1.2,120318,361,81714,994,67.9,0.8,93783,373,53436,994,57.0,1.0,67220,474,40885,926,60.8,1.2,(X),(X),352536,3738,43.5,0.5,(X),(X),291487,3650,35.9,0.5,(X),(X),53914,1737,6.6,0.2,(X),(X),7135,704,0.9,0.1
04000G0US30,30,Montana -- Not in metropolitan or micropolitan statistical area,350715,378,209466,2072,59.7,0.6,(X),(X),140853,2110,40.2,0.6,85313,435,31197,1038,36.6,1.2,196466,519,94699,1268,48.2,0.6,68936,323,14957,699,21.7,1.0,(X),(X),72340,1625,20.6,0.5,85313,435,8113,567,9.5,0.7,196466,519,34792,1246,17.7,0.6,68936,323,29435,716,42.7,1.0,(X),(X),8510,647,2.4,0.2,85313,435,1502,299,1.8,0.4,196466,519,3520,394,1.8,0.2,68936,323,3488,311,5.1,0.5,89407,2276,25296,1263,28.3,1.1,258939,2317,182983,2383,70.7,0.7,96129,1280,77426,1207,80.5,0.8,26111,445,10798,488,41.4,1.7,59202,584,28592,981,48.3,1.6,26032,575,14222,670,54.6,2.2,32689,514,18746,585,57.3,1.5,36875,345,24095,564,65.3,1.6,44199,278,30399,532,68.8,1.1,56671,256,39704,686,70.1,1.2,41153,216,24161,538,58.7,1.3,27783,252,18749,519,67.5,1.7,(X),(X),149902,2041,42.7,0.6,(X),(X),113665,1971,32.4,0.6,(X),(X),34117,1315,9.7,0.4,(X),(X),2120,382,0.6,0.1
04000G0US31,31,Nebraska -- Not in metropolitan or micropolitan statistical area,333147,509,247957,1782,74.4,0.5,(X),(X),168649,2068,50.6,0.6,83026,532,45046,1097,54.3,1.3,184035,606,111938,1425,60.8,0.7,66086,401,11665,504,17.7,0.8,(X),(X),85047,1223,25.5,0.4,83026,532,11613,625,14.0,0.8,184035,606,38529,819,20.9,0.4,66086,401,34905,601,52.8,0.9,(X),(X),6683,480,2.0,0.1,83026,532,1336,228,1.6,0.3,184035,606,2580,274,1.4,0.1,66086,401,2767,254,4.2,0.4,62713,1806,25829,1171,41.2,1.6,265215,1961,218304,2099,82.3,0.5,116000,1026,103342,1224,89.1,0.6,24443,381,15428,520,63.1,1.9,58583,514,40709,803,69.5,1.3,26687,490,20111,568,75.4,1.7,30935,454,23125,566,74.8,1.5,35195,406,28084,455,79.8,1.0,41401,368,34247,502,82.7,0.9,49817,278,41550,563,83.4,1.0,34377,188,22448,410,65.3,1.2,31709,343,22255,429,70.2,1.2,(X),(X),188432,1898,56.6,0.6,(X),(X),144879,2041,43.5,0.6,(X),(X),41406,1069,12.4,0.3,(X),(X),2147,311,0.6,0.1
04000G0US32,32,Nevada -- Not in metropolitan or micropolitan statistical area,29132,419,18769,795,64.4,2.7,(X),(X),15539,807,53.3,2.7,7377,235,4317,381,58.5,4.7,16126,409,9887,576,61.3,3.2,5629,251,1335,263,23.7,4.7,(X),(X),3119,332,10.7,1.1,7377,235,252,106,3.4,1.5,16126,409,1089,235,6.8,1.5,5629,251,1778,285,31.6,4.8,(X),(X),737,222,2.5,0.8,7377,235,87,78,1.2,1.1,16126,409,243,114,1.5,0.7,5629,251,407,140,7.2,2.4,5970,741,1286,391,21.5,5.5,23162,752,17483,871,75.5,2.7,8709,446,7362,446,84.5,3.3,2128,164,1164,183,54.7,8.9,5249,263,3467,355,66.1,5.2,1737,235,1047,222,60.3,9.1,3096,267,1950,302,63.0,7.0,3094,268,2207,309,71.3,6.5,3793,250,2736,278,72.1,5.2,4406,239,2967,311,67.3,4.9,3415,227,1863,248,54.6,6.5,2214,158,1368,169,61.8,7.3,(X),(X),14637,720,50.2,2.4,(X),(X),13410,771,46.0,2.6,(X),(X),1085,232,3.7,0.8,(X),(X),142,126,0.5,0.4
04000G0US33,33,New Hampshire -- Not in metropolitan or micropolitan statistical area,47059,123,32165,1107,68.4,2.3,(X),(X),23481,1009,49.9,2.2,8402,121,3654,397,43.5,4.5,27007,157,15638,708,57.9,2.6,11650,121,4189,388,36.0,3.3,(X),(X),9750,760,20.7,1.6,8402,121,790,229,9.4,2.7,27007,157,3841,496,14.2,1.8,11650,121,5119,421,43.9,3.6,(X),(X),1062,271,2.3,0.6,8402,121,15,12,0.2,0.1,27007,157,298,117,1.1,0.4,11650,121,749,234,6.4,2.0,7381,957,2198,378,29.8,4.8,39464,976,29929,1215,75.8,2.0,13250,613,10955,603,82.7,2.5,2359,200,872,194,37.0,9.0,6043,213,3534,389,58.5,6.2,2784,165,1706,252,61.3,8.1,3750,128,2215,308,59.1,7.7,4702,127,3150,331,67.0,6.7,6963,75,5088,287,73.1,4.1,8808,90,6891,269,78.2,3.2,7184,67,5318,263,74.0,3.7,4466,101,3391,221,75.9,4.7,(X),(X),21796,1053,46.3,2.2,(X),(X),17894,960,38.0,2.1,(X),(X),3701,573,7.9,1.2,(X),(X),201,136,0.4,0.3
04000G0US35,35,New Mexico -- Not in metropolitan or micropolitan statistical area,70835,321,36496,1303,51.5,1.8,(X),(X),26416,1248,37.3,1.7,15574,287,4782,578,30.7,3.7,37922,436,16772,854,44.2,2.2,17339,233,4862,382,28.0,2.2,(X),(X),10786,720,15.2,1.0,15574,287,838,261,5.4,1.7,37922,436,4956,520,13.1,1.4,17339,233,4992,433,28.8,2.5,(X),(X),2394,383,3.4,0.5,15574,287,225,156,1.4,1.0,37922,436,868,229,2.3,0.6,17339,233,1301,223,7.5,1.3,23991,1288,5693,721,23.7,2.8,46267,1276,30421,1365,65.8,2.2,15277,834,11890,751,77.8,2.5,4254,340,1422,341,33.4,6.8,11320,432,4145,540,36.6,4.6,5697,445,3292,439,57.8,5.9,5804,514,2721,447,46.9,6.2,6643,414,3297,452,49.6,5.8,8428,388,4994,383,59.3,3.6,11350,252,6819,407,60.1,3.6,10073,231,5872,373,58.3,3.9,7266,158,3934,293,54.1,3.7,(X),(X),22523,1062,31.8,1.5,(X),(X),18484,1057,26.1,1.5,(X),(X),3601,474,5.1,0.7,(X),(X),438,225,0.6,0.3
04000G0US36,36,New York -- Not in metropolitan or micropolitan statistical area,381353,615,261340,2152,68.5,0.6,(X),(X),215686,2730,56.6,0.7,82900,393,44667,1230,53.9,1.5,225646,636,141279,1682,62.6,0.7,72807,340,29740,756,40.8,1.0,(X),(X),52974,1716,13.9,0.4,82900,393,7589,744,9.2,0.9,225646,636,21580,1131,9.6,0.5,72807,340,23805,719,32.7,1.0,(X),(X),6544,616,1.7,0.2,82900,393,1017,232,1.2,0.3,225646,636,2783,378,1.2,0.2,72807,340,2744,294,3.8,0.4,78937,2592,23156,1181,29.3,1.3,294053,2600,231955,2448,78.9,0.5,110736,1342,95201,1385,86.0,0.6,23611,452,13002,513,55.1,2.1,59289,555,38647,957,65.2,1.5,33680,547,23508,673,69.8,1.7,37052,546,22219,723,60.0,1.8,40618,356,28390,506,69.9,1.2,55086,319,41212,719,74.8,1.3,59210,211,44708,641,75.5,1.1,43291,167,29088,463,67.2,1.1,29516,297,20566,480,69.7,1.6,(X),(X),191485,2510,50.2,0.7,(X),(X),170122,2733,44.6,0.7,(X),(X),19522,1360,5.1,0.4,(X),(X),1841,355,0.5,0.1
04000G0US37,37,North Carolina -- Not in metropolitan or micropolitan statistical area,614633,1130,340702,4284,55.4,0.7,(X),(X),245709,4008,40.0,0.7,138672,536,42550,1706,30.7,1.2,349951,1177,169427,2892,48.4,0.8,126010,494,33732,984,26.8,0.8,(X),(X),101890,2384,16.6,0.4,138672,536,10953,935,7.9,0.7,349951,1177,46033,1545,13.2,0.4,126010,494,44904,1164,35.6,0.9,(X),(X),16541,1140,2.7,0.2,138672,536,2193,534,1.6,0.4,349951,1177,6366,581,1.8,0.2,126010,494,7982,684,6.3,0.5,194969,4604,45110,1769,23.1,0.9,415911,4383,293908,4081,70.7,0.7,164867,2558,132810,2560,80.6,0.8,40347,722,12952,767,32.1,1.8,98325,925,40982,1468,41.7,1.5,49136,828,25457,1002,51.8,2.1,56799,862,29557,975,52.0,1.6,69702,753,41665,1362,59.8,1.8,81649,726,51837,1228,63.5,1.4,92665,457,63932,1224,69.0,1.3,75054,413,44121,1014,58.8,1.3,50956,461,30199,678,59.3,1.3,(X),(X),237513,3717,38.6,0.6,(X),(X),190314,3770,31.0,0.6,(X),(X),43541,1536,7.1,0.3,(X),(X),3658,605,0.6,0.1
