GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Ancestry specified:,Margin of Error; Ancestry specified:,Estimate; Ancestry specified: - Single ancestry,Margin of Error; Ancestry specified: - Single ancestry,Estimate; Ancestry specified: - Multiple ancestry,Margin of Error; Ancestry specified: - Multiple ancestry,Estimate; Ancestry not specified:,Margin of Error; Ancestry not specified:,Estimate; Ancestry not specified: - Ancestry unclassified,Margin of Error; Ancestry not specified: - Ancestry unclassified,Estimate; Ancestry not specified: - Ancestry not reported,Margin of Error; Ancestry not specified: - Ancestry not reported
04000H0US08,08,Colorado -- Not in metropolitan statistical area,693587,*****,557658,3351,365361,3336,192297,3067,135929,3351,14978,1402,120951,3410
04000H0US09,09,Connecticut -- Not in metropolitan statistical area,184454,*****,151717,1875,77227,1576,74490,1910,32737,1875,2165,376,30572,1834
04000H0US12,12,Florida -- Not in metropolitan statistical area,705875,*****,551085,4073,416167,4320,134918,3364,154790,4073,12167,1247,142623,4164
04000H0US13,13,Georgia -- Not in metropolitan statistical area,1775803,*****,1392626,6776,1158551,6574,234075,4331,383177,6776,36108,2388,347069,6666
04000H0US15,15,Hawaii -- Not in metropolitan statistical area,267418,*****,242805,1731,150055,2746,92750,2661,24613,1731,3755,855,20858,1523
04000H0US16,16,Idaho -- Not in metropolitan statistical area,552227,*****,459079,2623,306959,4142,152120,3700,93148,2623,9965,989,83183,2760
04000H0US17,17,Illinois -- Not in metropolitan statistical area,1485876,*****,1090572,4328,710805,3919,379767,3939,395304,4330,35621,1515,359683,4431
04000H0US18,18,Indiana -- Not in metropolitan statistical area,1466083,*****,1027315,6216,730469,5707,296846,4148,438768,6216,41063,1840,397705,6119
04000H0US19,19,Iowa -- Not in metropolitan statistical area,1278500,*****,994899,4046,637791,3382,357108,4374,283601,4046,26503,1467,257098,4105
04000H0US20,20,Kansas -- Not in metropolitan statistical area,939658,*****,736675,3460,492417,3625,244258,3157,202983,3460,20574,1345,182409,3422
04000H0US21,21,Kentucky -- Not in metropolitan statistical area,1833756,*****,1233548,7018,966453,6659,267095,3964,600208,7018,54223,2339,545985,7019
04000H0US22,22,Louisiana -- Not in metropolitan statistical area,763510,*****,631556,3871,514178,4506,117378,3273,131954,3871,9840,1058,122114,3720
04000H0US23,23,Maine -- Not in metropolitan statistical area,544781,*****,442675,2763,265782,3051,176893,3044,102106,2763,12734,1050,89372,2487
04000H0US24,24,Maryland -- Not in metropolitan statistical area,151814,*****,118886,1452,77199,1594,41687,1393,32928,1452,2826,411,30102,1402
04000H0US25,25,Massachusetts -- Not in metropolitan statistical area,99113,*****,83517,1095,43495,1333,40022,1293,15596,1095,1286,330,14310,1068
04000H0US26,26,Michigan -- Not in metropolitan statistical area,1797642,*****,1409495,4345,793391,4707,616104,4767,388147,4345,46015,1508,342132,4179
04000H0US27,27,Minnesota -- Not in metropolitan statistical area,1236541,*****,1046328,2515,591266,4028,455062,3805,190213,2516,27063,960,163150,2434
04000H0US28,28,Mississippi -- Not in metropolitan statistical area,1615011,*****,1294869,6827,1118527,6931,176342,4329,320142,6827,26450,1733,293692,6375
04000H0US29,29,Missouri -- Not in metropolitan statistical area,1547507,*****,1106032,5513,731498,4954,374534,4817,441475,5513,39220,2052,402255,5823
04000H0US30,30,Montana -- Not in metropolitan statistical area,666270,101,547609,3282,317871,3723,229738,3504,118661,3292,13454,907,105207,3169
04000H0US31,31,Nebraska -- Not in metropolitan statistical area,667855,*****,529456,3375,329361,3009,200095,2587,138399,3375,10961,847,127438,3186
04000H0US32,32,Nevada -- Not in metropolitan statistical area,271628,*****,232552,1875,151223,2339,81329,2330,39076,1875,5449,662,33627,1827
04000H0US33,33,New Hampshire -- Not in metropolitan statistical area,496446,*****,417865,2228,225595,3050,192270,3095,78581,2228,8767,935,69814,2149
04000H0US35,35,New Mexico -- Not in metropolitan statistical area,690195,*****,590600,3325,476368,4298,114232,3700,99595,3325,8119,774,91476,3221
04000H0US36,36,New York -- Not in metropolitan statistical area,1389783,*****,1106129,3898,623899,4816,482230,3898,283654,3897,28803,1280,254851,3865
04000H0US37,37,North Carolina -- Not in metropolitan statistical area,2204566,*****,1761710,7776,1429732,8091,331978,5514,442856,7774,44445,2217,398411,6834
04000H0US38,38,North Dakota -- Not in metropolitan statistical area,376052,87,318571,2340,183222,2680,135349,2116,57481,2343,3834,479,53647,2291
04000H0US39,39,Ohio -- Not in metropolitan statistical area,2363763,*****,1732465,5982,1127311,6329,605154,6412,631298,5982,60225,2788,571073,6169
04000H0US40,40,Oklahoma -- Not in metropolitan statistical area,1282167,*****,984338,3516,718357,4579,265981,3633,297829,3516,23111,1209,274718,3702
04000H0US41,41,Oregon -- Not in metropolitan statistical area,657244,*****,519082,2979,309610,2833,209472,3130,138162,2979,17284,1220,120878,2887
04000H0US42,42,Pennsylvania -- Not in metropolitan statistical area,1478458,*****,1141817,3916,670711,4236,471106,3841,336641,3916,30492,1310,306149,3690
04000H0US45,45,South Carolina -- Not in metropolitan statistical area,749491,*****,607930,4222,520775,4831,87155,2603,141561,4222,12480,1023,129081,4075
04000H0US46,46,South Dakota -- Not in metropolitan statistical area,446240,*****,381224,1984,241351,2735,139873,2257,65016,1984,5490,570,59526,1913
04000H0US47,47,Tennessee -- Not in metropolitan statistical area,1496180,*****,1064262,6019,815236,6675,249026,4363,431918,6019,34560,2032,397358,5739
04000H0US48,48,Texas -- Not in metropolitan statistical area,3040614,197,2482125,6731,1953409,8451,528716,6032,558489,6745,44671,2113,513818,6248
04000H0US49,49,Utah -- Not in metropolitan statistical area,318555,*****,260427,2166,166324,2577,94103,2329,58128,2166,3624,426,54504,2192
04000H0US50,50,Vermont -- Not in metropolitan statistical area,407885,*****,337464,1864,185881,2629,151583,2315,70421,1864,9747,761,60674,1727
04000H0US51,51,Virginia -- Not in metropolitan statistical area,1050235,*****,809145,5067,642480,5325,166665,3072,241090,5067,24081,1466,217009,4668
04000H0US53,53,Washington -- Not in metropolitan statistical area,721475,*****,587367,3248,366659,3656,220708,3729,134108,3248,16368,1348,117740,3347
04000H0US54,54,West Virginia -- Not in metropolitan statistical area,704825,*****,455110,4163,300888,4535,154222,3365,249715,4163,13583,1150,236132,4413
04000H0US55,55,Wisconsin -- Not in metropolitan statistical area,1497664,*****,1271280,2953,718517,5009,552763,4345,226384,2953,21486,1047,204898,2848
04000H0US56,56,Wyoming -- Not in metropolitan statistical area,405146,*****,305182,2730,178671,3198,126511,2777,99964,2730,8580,905,91384,2742
04000H0US72,72,Puerto Rico -- Not in metropolitan statistical area,150811,*****,140793,1032,139819,1084,974,246,10018,1032,248,125,9770,1058
